order,q0,q1,q2,q3,p0,p1,p2,p3
0,0.021968374717,0.00487006547979,0.00430630732914,-0.00727308462155,-0.00976418911053,-0.00634432695581,0.0112067652483,-0.00319314705873
1,0.0239242092092,-0.000807995451319,0.00708073758912,-0.00518339701855,0.00668214045525,-0.0086323669142,0.00987425187151,-0.00570989972317
2,0.0136872859317,-0.00615780426907,0.00918680663735,-0.00230638801923,0.0210142940598,-0.00655769179349,0.0080156832658,-0.00708073531795
3,-0.00399727927318,-0.00843654857738,0.0107463658846,0.000786625224121,0.0247895887364,-0.00124865460231,0.00569055377054,-0.00711751923229
4,-0.0194127739661,-0.00650758098095,0.011885896596,0.00352006041357,0.0154667523825,0.0045648117403,0.00287429465052,-0.00589623717287
5,-0.0240040282498,-0.00135121467347,0.0125830208803,0.00542563183048,-0.00163270931708,0.00787583460598,-0.000439886447347,-0.0037202618003
6,-0.0158345933199,0.00438375667537,0.0125988243478,0.00621952572164,-0.016819141878,0.00687104643801,-0.00413138927825,-0.00104360002996
7,-0.000293728244774,0.00760161237242,0.0115601405675,0.00583657837984,-0.0223253219118,0.00191870748839,-0.00787260073452,0.00162344990446
8,0.0140807367397,0.00629237626381,0.0091822887147,0.00442386397189,-0.0165858411325,-0.00443196090169,-0.0111258074958,0.00380724587986
9,0.0209483915814,0.000719081414845,0.0055206418564,0.00230091840966,-0.00379946050793,-0.00859040888439,-0.0132604887993,0.00514939542026
10,0.0187303234479,-0.00640622542731,0.00108670752923,-0.000105058146198,0.00978786883412,-0.007803311105,-0.0137819495477,0.00546208189554
11,0.00960178871761,-0.011086395227,-0.00327564800473,-0.00233936403694,0.0193021357052,-0.00185011313188,-0.0125726995508,0.00475309482261
12,-0.00284880073509,-0.0101648590237,-0.00670938782454,-0.00400270585102,0.022276341524,0.00649208451879,-0.00999752050168,0.0032162062764
13,-0.0149817935541,-0.00330173716092,-0.00868229657061,-0.00482210019427,0.0180622023192,0.0127150342386,-0.00677933711991,0.00118825699109
14,-0.0232726640061,0.00646827363205,-0.00915349940589,-0.00469691036199,0.00743802068481,0.01303875289,-0.00369543478369,-0.000918822773186
15,-0.0245783876299,0.0141387943644,-0.00849318862802,-0.00371231810693,-0.00699389899777,0.00667086618694,-0.00126543041659,-0.00269856862038
16,-0.0173601482392,0.0154209875937,-0.00723384108494,-0.00211766635063,-0.0206147245782,-0.00352869558637,0.000393864642247,-0.00382930203263
17,-0.00321942467051,0.00918410732704,-0.00581405349364,-0.000271664523086,-0.0280132006093,-0.0124457671671,0.00148466615356,-0.00413767187928
18,0.0128221060998,-0.00177571599588,-0.0044479512439,0.00143735401639,-0.0255961253072,-0.0154070687042,0.00229473828555,-0.00363163927539
19,0.0243016083851,-0.0120824574162,-0.0031565474154,0.00267959749995,-0.0139910017213,-0.0106806908427,0.00297024434738,-0.00249157853214
20,0.0267550949663,-0.0165104007607,-0.0019043972178,0.00325714419178,0.00180707191518,-0.000458139178395,0.00342787349765,-0.00101812192853
21,0.0202308350723,-0.0126757667323,-0.000742498958449,0.00314005662073,0.0151485775799,0.0101626220006,0.00344373256196,0.00044996195596
22,0.0088645360502,-0.00234625420739,0.000129301412621,0.00245427493559,0.021505840907,0.0156899634934,0.00285197348079,0.00162240016076
23,-0.00211250548151,0.00929954259959,0.000421864958542,0.00142784025889,0.0204999645807,0.0130653601265,0.00173000583783,0.00232107460566
24,-0.0094445739401,0.0162086679963,-7.87432789511e-05,0.000316764705353,0.0149275758842,0.00342620621972,0.000457560741315,0.00250305161342
25,-0.0127666962902,0.0146499397685,-0.00132088150593,-0.000663249358232,0.00809775042568,-0.00822811254739,-0.000402987187328,0.00224162005683
26,-0.0132650163857,0.00540608592785,-0.00289371729651,-0.00137890721676,0.00185509925788,-0.015568139222,-0.00036958338283,0.00167854091138
27,-0.0118068987975,-0.00644109979803,-0.00413396188092,-0.00178687580465,-0.00341741144761,-0.0144862314911,0.000679295589898,0.000968014694646
28,-0.00836109605574,-0.0142939438483,-0.00442837517077,-0.00191085447327,-0.00744609399948,-0.00560352064748,0.00237801036149,0.000232415729441
29,-0.00306543492782,-0.013882827919,-0.00355690173634,-0.00180195772936,-0.00914353823314,0.00597791062317,0.00401211858762,-0.000456364695078
30,0.0024656933628,-0.00577221839881,-0.00184991547058,-0.00150153098828,-0.00733417316951,0.0137042363526,0.00487214035769,-0.00106651126811
31,0.0054078101037,0.00511252667618,-3.07446154762e-05,-0.00102409663067,-0.00247625900441,0.0134922008896,0.00461868623596,-0.00157585070963
