time,rho00re,rho00im,rho01re,rho01im,rho02re,rho02im,rho03re,rho03im,rho10re,rho10im,rho11re,rho11im,rho12re,rho12im,rho13re,rho13im,rho20re,rho20im,rho21re,rho21im,rho22re,rho22im,rho23re,rho23im,rho30re,rho30im,rho31re,rho31im,rho32re,rho32im,rho33re,rho33im,totalpop
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0010000000000000005,0.9994643569874999,0.0,-0.012779596212035,-0.01594674316852,0.004505365660232999,0.009537852956563498,0.0,0.0,-0.012779596212035,0.01594674316852,0.0004225433083227,0.0,-0.00021244468720220004,-5.0923349072874996e-05,0.0,0.0,0.004505365660232999,-0.009537852956563498,-0.00021244468720220004,5.0923349072874996e-05,0.00011309911637590001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999999941225
0.002000000000000001,0.9986046620170999,0.0,-0.03014741114922,-0.0073750087820980016,0.014507404733325003,0.011957203478375002,0.0,0.0,-0.03014741114922,0.0073750087820980016,0.0010167218513159998,0.0,-0.0005544429740952,-0.00027406323741025,0.0,0.0,0.014507404733325003,-0.011957203478375002,-0.0005544429740952,0.00027406323741025,0.00037861495881284996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999988271501
0.003000000000000001,0.9984767685526501,0.0,-0.025907636932174998,0.009533301849273501,0.022068109539520007,0.0058837128641635005,0.0,0.0,-0.025907636932174998,-0.009533301849273501,0.0009033399743620501,0.0,-0.0005819840149373001,-0.0004550927135138501,0.0,0.0,0.022068109539520007,-0.0058837128641635005,-0.0005819840149373001,0.0004550927135138501,0.00061988972087185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999982477998
0.004000000000000002,0.9989349891369997,0.0,-0.010976888984665001,0.0088910532197525,0.021641416398305,-0.0027794965564604994,0.0,0.0,-0.010976888984665001,-0.0088910532197525,0.0003765996589182,0.0,-0.00030616823281019994,-0.0003425660620515,0.0,0.0,0.021641416398305,0.0027794965564604994,-0.00030616823281019994,0.0003425660620515,0.0006884088804441498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999976762999
0.005000000000000001,0.9991736803320499,0.0,-0.009125716156808501,-0.003319039243236,0.015396205155935002,-0.006547579717397499,0.0,0.0,-0.009125716156808501,0.003319039243236,0.00023446898977535,0.0,-6.141240946062e-05,-7.651799366076e-05,0.0,0.0,0.015396205155935002,0.006547579717397499,-6.141240946062e-05,7.651799366076e-05,0.00059184779270085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999971145002
0.006000000000000002,0.99902250297995,0.0,-0.018406658427585,-0.00664628107985,0.010241558601809997,-0.003945411953768499,0.0,0.0,-0.018406658427585,0.00664628107985,0.0005093455439649,0.0,-5.605576594046001e-06,5.053210203299e-05,0.0,0.0,0.010241558601809997,0.003945411953768499,-5.605576594046001e-06,-5.053210203299e-05,0.0004681480393789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999965633499
0.007000000000000004,0.9988953285027501,0.0,-0.022298161636914997,-0.000149581429794045,0.009927271785245998,0.0003477451673832201,0.0,0.0,-0.022298161636914997,0.000149581429794045,0.00067737358690965,0.0,-3.7063764303180004e-05,1.7754686883273495e-05,0.0,0.0,0.009927271785245998,-0.0003477451673832201,-3.7063764303180004e-05,-1.7754686883273495e-05,0.0004272939332897999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999999602295
0.008000000000000004,0.99896646961475,0.0,-0.018129953333335,0.0035878896386735007,0.012391312144555,0.00206711933701,0.0,0.0,-0.018129953333335,-0.0035878896386735007,0.0005741910538927001,0.0,-6.117697570702499e-05,7.3136745154985e-06,0.0,0.0,0.012391312144555,-0.00206711933701,-6.117697570702499e-05,-7.3136745154985e-06,0.00045933482415895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999954926999
0.009000000000000001,0.9990458992179502,0.0,-0.014927981768724998,0.0011281397094885502,0.01414778953734,0.00128708416556675,0.0,0.0,-0.014927981768724998,-0.0011281397094885502,0.00045932909865385003,0.0,-9.904548800193499e-05,8.931191889831e-05,0.0,0.0,0.01414778953734,-0.00128708416556675,-9.904548800193499e-05,-8.931191889831e-05,0.0004947666555219501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999949720999
