order,q0,q1,q2,q3,p0,p1,p2,p3
0.0,0.0,0.0,0.0,0.0,1.4142135623699998,0.0,0.0,0.0
1.0,-0.8409098342064999,0.02901324427136,-0.01472760144427,0.0,1.1179333112219998,-0.0009944143346658,-0.0030020617463330005,0.0
2.0,-1.3013025583510003,0.04453012339092,-0.02537058931178,0.0,0.37580403228070003,-0.003210175352643,-0.0103058010753,0.0
3.0,-1.201140773173,0.04004058686407,-0.029530131210880002,0.0,-0.45573479217650015,-0.0047692332139900005,-0.017753731226610003,0.0
4.0,-0.6407332404753999,0.01908155394295,-0.027288062541519997,0.0,-1.0074124024217999,-0.0037754969162259997,-0.021007425896900002,0.0
5.0,0.07872384737359,-0.0071682790788049995,-0.020782924247739996,0.0,-1.0840295452470001,0.0004376407400167,-0.01780557483369,0.0
6.0,0.6310716863706001,-0.02610409672929,-0.012955175027169998,0.0,-0.7357155943695999,0.006593265263638001,-0.008968511593981,0.0
7.0,0.8255864341336,-0.030072790392240006,-0.0062347609727300005,0.0,-0.19113286931190004,0.01181827910929,0.0022551073565770003,0.0
8.0,0.6682044265831,-0.0195445638626,-0.001808052995672,0.0,0.2860088799585,0.01303933674145,0.01194281362427,0.0
9.0,0.3128599533074001,-0.001821842191332,0.00036364626081329996,0.0,0.5255111642013,0.008747867467883001,0.01730140295192,0.0
10.0,-0.04563640051608,0.01347171859386,0.0010333780836022,0.0,0.5025614536936001,0.00010840515123387799,0.0176331558105,0.0
11.0,-0.2685965679465,0.019405858690079998,0.0010794993657675003,0.0,0.3076770846886,-0.009338929300091,0.014176792391069998,0.0
12.0,-0.3163948878657,0.01469586342292,0.0011307826189098998,0.0,0.07268439151518,-0.015342136737419998,0.009144089721611999,0.0
13.0,-0.23343728550790002,0.0034433724570750003,0.001468068082528,0.0,-0.09891072702268,-0.01510505914656,0.004579637715287,0.0
14.0,-0.10063725825827001,-0.007720013474685999,0.002099237439977,0.0,-0.1661039782009,-0.008762012243376999,0.0016004179954810002,0.0
15.0,0.011833346184176401,-0.01328596815891,0.0028732535266510002,0.0,-0.1451422760877,0.0006692505712628,0.00025545498675115004,0.0
16.0,0.06990249689281,-0.0113988528895,0.003564071170568,0.0,-0.0809716029841,0.008832801382628,-0.00010269407101034999,0.0
17.0,0.07542072799616,-0.004185458012499,0.003931036187593001,0.0,-0.016971864953642,0.012225064554629999,-0.00025093820388864,0.0
18.0,0.05032253551771999,0.003937391469792001,0.0037872825306579996,0.0,0.02249107832081,0.009849573658077,-0.0006548743048598,0.0
19.0,0.018703952352815002,0.008819855512112,0.003078539644858,0.0,0.033873086429309994,0.0034985574599499998,-0.001327805490413,0.0
20.0,-0.0041159493741277,0.008589525877028003,0.0019340904234850004,0.0,0.026428431728920003,-0.0033872814538810003,-0.001971280909322,0.0
21.0,-0.013709346450225502,0.004199920005882,0.0006445056113549,0.0,0.012374605831542,-0.007567882866037,-0.002246393610253,0.0
22.0,-0.013018988443218,-0.001516285865533,-0.00044210372776805004,0.0,0.0005030272783279998,-0.007540375822854999,-0.002000406838016,0.0
23.0,-0.0075252309872303,-0.005564306752115,-0.0010606651601334,0.0,-0.005632881440555199,-0.004017046679558,-0.001340900125731,0.0
24.0,-0.0018458984153489001,-0.006284818178535001,-0.0011341197787482,0.0,-0.006516015132651001,0.0007568977824977,-0.0005534446379676,0.0
25.0,0.0016237113369678001,-0.003925674289838,-0.0007884495698895,0.0,-0.0045299449848678,0.004332855853092,6.099149290652e-05,0.0
26.0,0.002638555183885,-0.00017237418215928303,-0.00027467224460545,0.0,-0.0021453411340041995,0.005267548436234,0.00032964270035787,0.0
27.0,0.0023064636261874998,0.0029376441980359996,0.00015498336131856998,0.0,-0.0007993926057746996,0.003629683905568,0.00026436241785448,0.0
28.0,0.001993552325455,0.004066264427212,0.000350769408368,0.0,-0.0005355597151249999,0.0006800182426738001,1.9552300552951e-05,0.0
29.0,0.0023477803413142102,0.003082374983905,0.00030320753567655,0.0,-0.0004384496373969992,-0.001961720246465,-0.00020973209265628002,0.0
30.0,0.002959002589643,0.0008832461033003001,0.00011056956385223,0.0,0.0003878889809604002,-0.0031550613447519998,-0.00028906007818136996,0.0
31.0,0.0028844767949500003,-0.0012469388988374,-9.311862845708e-05,0.0,0.00197668613236589,-0.0026745322131379997,-0.00019585315292568002,0.0
32.0,0.0016062447056809995,-0.0023334579891360003,-0.00020730057130496,0.0,0.0034573983677979995,-0.0011176237343399,-4.5627955371000015e-06,0.0
33.0,-0.0004204926389390001,-0.0021091307667130002,-0.00020116566800971,0.0,0.0038382902509494993,0.00055693119696953,0.00017379733181725,0.0
34.0,-0.0021229421544951,-0.0009820308306479999,-0.00010950269544048,0.0,0.0028906692700834003,0.0015586955954036998,0.00025723777390025996,0.0
35.0,-0.00272049830945822,0.00031613734173126,-4.3190211980004106e-08,0.0,0.0013184693348783003,0.0015956728578929997,0.00022805120403271203,0.0
36.0,-0.002319100537685,0.0011545403685186,6.679669114196301e-05,0.0,9.481165021599973e-05,0.0008933027711195,0.00012619705174820298,0.0
37.0,-0.0016685629591630003,0.00127480957129,6.622985958544001e-05,0.0,-0.0003522180822118002,-3.553706598210901e-05,1.4866071044653999e-05,0.0
38.0,-0.0014090628959289992,0.0008154200253699002,1.4541976663620009e-05,0.0,-0.00034430739552330017,-0.0007021218516225999,-5.618250822736e-05,0.0
39.0,-0.0015745594999020001,0.00014129271863863,-4.714054868201e-05,0.0,-0.00047196246358290045,-0.0008662087684429001,-7.0118944972648e-05,0.0
40.0,-0.0017392440448559,-0.00038738577143159,-7.890600597530999e-05,0.0,-0.0010117556884810003,-0.0005853884138851001,-4.1099709138114e-05,0.0
41.0,-0.001502154870305,-0.0005804923217361,-6.245036779083999e-05,0.0,-0.0017839789636730004,-0.000108583566036097,1.3075964092359988e-06,0.0
42.0,-0.0007758593104720002,-0.00045751665815732003,-5.961766728e-06,0.0,-0.0024243980803589998,0.00029399007434298,3.0036517625713602e-05,0.0
43.0,0.0002829302891700001,-0.00017745629607379,6.554939760837998e-05,0.0,-0.0026581337604889995,0.0004635657297379,3.2416844496892e-05,0.0
44.0,0.0014338108444617,7.770378065727e-05,0.00012543615535376998,0.0,-0.002336688926975799,0.00039360457739428005,1.2484355085041197e-05,0.0
45.0,0.0023642996164467997,0.00019745859752304005,0.00015675277229494,0.0,-0.0013985305635459998,0.00018629679861625998,-1.5484849583784003e-05,0.0
46.0,0.0026686286724449996,0.000174705946898028,0.00015596516917699505,0.0,2.5969161199700152e-05,-2.7713302340499997e-05,-3.7645842275370004e-05,0.0
47.0,0.0020318649722210003,7.575653536573999e-05,0.00013070757672511,0.0,0.0014712568984059002,-0.00015652294152197,-4.884472908179e-05,0.0
48.0,0.0005522265078614999,-1.8919864639270016e-05,9.4815207761937e-05,0.0,0.0022510359454608006,-0.00017461603380283,-5.361256468539999e-05,0.0
49.0,-0.0011427807513400001,-6.300487424097372e-05,6.277337066231e-05,0.0,0.0018679028606028007,-0.00011189762307718001,-6.0284736381069987e-05,0.0
50.0,-0.0021783461324203,-5.8208572416599996e-05,4.481249961745e-05,0.0,0.00040027903867,-2.2035659515490012e-05,-7.336237228298e-05,0.0
51.0,-0.0019330339672079997,-3.606781581459e-05,4.37852702878366e-05,0.0,-0.0014572717736710998,4.8739873648378e-05,-8.968214208986e-05,0.0
52.0,-0.00041377137007200023,-2.7436142757289998e-05,5.471819506415001e-05,0.0,-0.0027328242156750004,7.841583085529998e-05,-0.00010046732972001,0.0
53.0,0.0017099265494259996,-4.089185032167001e-05,6.712576022928101e-05,0.0,-0.0026741628836083,6.899413770405e-05,-9.723295375187e-05,0.0
54.0,0.003403057259811,-6.0783646242159995e-05,6.924800934062999e-05,0.0,-0.0011379532624872003,3.589804358056e-05,-7.757590900646e-05,0.0
55.0,0.003739899404628,-6.214034393183e-05,5.2786157594819985e-05,0.0,0.0012955604895090005,-3.494206881930002e-06,-4.753007906338001e-05,0.0
56.0,0.0023639155688002,-3.0633514326573006e-05,1.6575879555030005e-05,0.0,0.0035291729405938,-3.595035048887e-05,-1.9238243474430004e-05,0.0
57.0,-0.0002592889742080003,2.5588635538594997e-05,-3.2176394073422e-05,0.0,0.0044284701716031,-5.2990252220449996e-05,-4.951672123279995e-06,0.0
58.0,-0.0029653465224717,7.957960501185e-05,-7.997486059400001e-05,0.0,0.0034086922925000004,-5.004363810255e-05,-1.0208837660103005e-05,0.0
59.0,-0.00442823625864108,0.00010229606760579001,-0.00011222315693043,0.0,0.0008280680650719997,-2.7530621709093003e-05,-2.9932543505684988e-05,0.0
60.0,-0.0038822113204152026,8.122413227027e-05,-0.00011961932948122,0.0,-0.0021092531647,6.884551600909987e-06,-5.0213587701900006e-05,0.0
61.0,-0.0015907301463519998,2.829910097002001e-05,-0.00010254801856775398,0.0,-0.003973591043351999,3.8683552742309994e-05,-5.5454681866679996e-05,0.0
62.0,0.0012808463894926,-2.8118310696797806e-05,-7.075779916511001e-05,0.0,-0.0039059304461099994,5.204234221168001e-05,-3.696272643495e-05,0.0
63.0,0.0033357028394039997,-6.112424490149e-05,-3.821153645123999e-05,0.0,-0.00207257528771,3.8415749429309996e-05,2.2243419512280012e-06,0.0
64.0,0.0037122122790920003,-6.030562519543999e-05,-1.6076655798880003e-05,0.0,0.000511385811315,2.513606991724998e-06,4.911841444881999e-05,0.0
65.0,0.0024505730923130003,-3.433866650868999e-05,-7.961303762090003e-06,0.0,0.0026197170879703998,-3.8868822786045e-05,8.761272675129001e-05,0.0
66.0,0.00030150702692309994,-1.4645808642099955e-06,-9.743435669269998e-06,0.0,0.003445550271948,-6.4929431957292e-05,0.00010583546559478001,0.0
67.0,-0.0017746617165685999,2.3439406459204995e-05,-1.3232229380675512e-05,0.0,0.002859106430522,-6.132493075220701e-05,0.00010006919182632,0.0
68.0,-0.0030459152631421,3.578524181087999e-05,-1.0946788378005004e-05,0.0,0.0012733688995284,-2.756338249799999e-05,7.4327738176813e-05,0.0
69.0,-0.0031915035292220005,3.9045455716618e-05,4.7402905142999793e-07,0.0,-0.0006572076021209999,2.2172973676369004e-05,3.735932580214e-05,0.0
70.0,-0.0022743602145234997,3.7519660317318e-05,1.92373155275e-05,0.0,-0.0022898227174086004,6.518720054204e-05,-6.305651813300019e-07,0.0
71.0,-0.0006415738144550001,3.1128106467510004e-05,3.942743979596e-05,0.0,-0.0031332572319015006,8.0805360041603e-05,-3.042632763786099e-05,0.0
72.0,0.0011642807131733,1.6376354007749994e-05,5.329310980146999e-05,0.0,-0.002932538558909999,6.05917359555e-05,-4.559597019088801e-05,0.0
73.0,0.0025153807465494995,-8.222621911679998e-06,5.4111757987380006e-05,0.0,-0.001763543242329,1.3256321495209994e-05,-4.399330108946e-05,0.0
