order,q0,q1,q2,q3,p0,p1,p2,p3
0.0,0.0023790980635175004,0.002546353932621,0.0008168603428035003,0.0008216910168198999,0.0036248407069994,0.0010314889666755004,-0.0005172329155999999,-0.0011177013635638
1.0,-0.00032663386860799987,0.0026972214824293,0.0005003926474340002,0.00118282396797,0.004157876322360571,-0.0009119744674601001,-0.0012430692494065899,-0.0007967155821634001
2.0,-0.0028334830518679994,0.0015533063646040002,-0.00013963205008200004,0.0014240273829971,0.0030419840719937,-0.0024195627394817997,-0.001767278048471,-0.0003646924004819999
3.0,-0.004324642580706,-0.0003032322261929,-0.0009471910611166401,0.0015115906415974,0.0006708657868818,-0.0027682618608300003,-0.0019591983049803,0.00013897843828280008
4.0,-0.0041813365341813995,-0.0019843258194184,-0.001732670395778,0.0014211732546554,-0.0022972573468390003,-0.0018210675916292998,-0.0017689169354619997,0.000662847621305
5.0,-0.0020631658745641998,-0.0027419917461581496,-0.002326461126846,0.0011446624012459,-0.004824452301260799,-4.668858191830007e-05,-0.001229353058205,0.001143099783576
6.0,0.0016116861561400002,-0.0022863932832862003,-0.00261513697004,0.0006992810532627,-0.0055636669381972995,0.0017464829525455,-0.00043646538158799967,0.0015091150838187999
7.0,0.005329554433614,-0.0008527202596856999,-0.00255226498796226,0.00013342757639000016,-0.0035981759421830004,0.002795442737478,0.00047098982973530005,0.0016963869315940003
8.0,0.007059899502515001,0.0009566880250186996,-0.002153524219572,-0.00047630310624199987,0.000619527914309,0.0026930523496873503,0.0013252955617504998,0.001663397522332
9.0,0.0055722121914569996,0.0024369187989408,-0.0014911813912059,-0.001038637589523,0.0051813695399132,0.00150586882303042,0.00195039294075742,0.00140547368166694
10.0,0.001358143470391,0.00303208725027,-0.0006908119242900003,-0.0014679144447038999,0.007807367278112999,-0.0003015755913787,0.0022029887237974004,0.0009589507087334997
11.0,-0.0036631039806431995,0.0025063359823037,8.283558084219975e-05,-0.0017036699771598,0.007225279847738001,-0.0020578828337330006,0.0020254559111695996,0.00039316236386400025
12.0,-0.007311661066381,0.0010150561364159999,0.0006630239827763,-0.0017223165378781,0.0037652328013990004,-0.0031075649392988,0.0014799448650730002,-0.0002066983700650003
13.0,-0.008212790739313,-0.0009268256951724,0.0009329151511455001,-0.0015375602131820001,-0.0010522271578066998,-0.0030181365230939,0.0007362324657788999,-0.0007591462529247001
14.0,-0.0061901812461174,-0.0025865861253043998,0.0008647011072748002,-0.0011911204231452,-0.005362104613416,-0.0017440884320359,1.3527231628199937e-05,-0.001201650159345
15.0,-0.0021010447478609995,-0.0032617741319635,0.0005220738065227,-0.0007385943261280003,-0.007657297915727201,0.0002989316566552999,-0.0004948932141306999,-0.0014976867584322
16.0,0.0025539187243939993,-0.0025815778399764,2.5969643642399874e-05,-0.00023590510074899992,-0.0071947092005179986,0.0023196873262726,-0.0006776620691272003,-0.0016354116395551998
17.0,0.0060955269773169994,-0.0007363302536153299,-0.0004935687900748002,0.00026966710440759993,-0.004182181219057,0.0034342064415214995,-0.0005208211403045002,-0.0016205503626041998
18.0,0.0071987889022473,0.00151995890037587,-0.0009321499594158997,0.0007422229713659999,0.0002437038821772001,0.0030725919313278997,-8.59853042050002e-05,-0.0014674315880029998
19.0,0.005420101074853001,0.0031671462448036995,-0.001219174412678,0.0011545289026828301,0.004335365596037,0.0013108694479159002,0.0005289187319816001,-0.00119197966889
20.0,0.0015012700893360003,0.0034104505473290707,-0.0013055388780610002,0.0014825102672623,0.006374819894372999,-0.0010917619111341,0.00122418997676,-0.0008091549512849996
21.0,-0.0028049057390867006,0.0021064643778742004,-0.00114866290250408,0.0017003653705480002,0.005457264106976001,-0.0030264379203150996,0.0019146882936973998,-0.00033523868593900006
22.0,-0.0054589780286907,-0.00013212903260320001,-0.0007115155372310003,0.0017791171548450003,0.0020337788238289994,-0.0035868703404352,0.0025265733033520005,0.00020665902803770013
23.0,-0.00514300114338419,-0.0022317595695805995,1.8553937734000188e-05,0.001689879967789,-0.0021633396811622995,-0.0025386493425375,0.0029836494352049998,0.0007806980424034
24.0,-0.002032906714852,-0.0031995898397914205,0.0009997262433396,0.0014112968055027997,-0.004904221158819699,-0.00044291995045049013,0.0031985685269393,0.0013349620354778
25.0,0.0021552591157420003,-0.0026237758690108,0.0021136823219163,0.0009391462588536998,-0.004635148219847101,0.0016331074539367003,0.003082911194637,0.0018027488866829999
26.0,0.004999337430809001,-0.0008747112007495998,0.003172730330348,0.0002954776119438401,-0.0014208624150000005,0.0026649900077037997,0.002579800688593,0.002109234015925
27.0,0.0047233402521060005,0.00109337524569985,0.003965689754567,-0.00046529927737099994,0.0029566500195779997,0.0021953078312680003,0.0017054216489965004,0.0021830457398259
28.0,0.0012930610248090002,0.0022412166585786,0.0043291961785627,-0.001255636259638,0.0059272853456309995,0.0005630791785472199,0.0005730045877579998,0.001971415325222
29.0,-0.003466505304142,0.0019901838457167,0.0042111124759836,-0.0019613603120947998,0.005606635918933,-0.0012847568480012998,-0.0006228338494970998,0.00145668582341528
30.0,-0.006855430203884999,0.0005271303697428999,0.0036922640134044995,-0.0024568468901999,0.0019256349286849998,-0.0023068031890065,-0.0016622934999779998,0.0006706740567065
31.0,-0.0068133945018780005,-0.0013012302132462,0.0029537845883228,-0.0026284319005879997,-0.00325639947568251,-0.00193444363165773,-0.002374382622857,-0.00029804560864280004
32.0,-0.003123512643187,-0.0024546765176269,0.0022051539126118997,-0.0024023831111875,-0.007117387338915501,-0.00038445219986129995,-0.0026959745130810003,-0.0013090683782927
33.0,0.0023514236774109997,-0.00227754453664033,0.0016048386840582002,-0.0017702917840771,-0.0074372178694283985,0.001459991056866,-0.002690196080965,-0.002190093407381
34.0,0.006634107811892999,-0.0008713647919947997,0.0012062269224897499,-0.0008031789896038,-0.003950578070213,0.0025444410518937997,-0.0025137820157012,-0.00276995209885889
35.0,0.007392262951941101,0.000953900345626,0.0009515475148672003,0.00035255580246819996,0.00138297543476531,0.0022465818409187002,-0.0023419743439032,-0.0029174692540533003
36.0,0.0044170732192784,0.0021407748988530005,0.0007182946752833997,0.0014990402944230004,0.005550952606585299,0.0007440677809606001,-0.0022820589304281998,-0.002575469012647
37.0,-0.0002819393377444,0.0020070950724805003,0.00039765288992399986,0.00242588944349817,0.0064190668550849995,-0.0010808008279058,-0.002322068074435,-0.00177970683878995
38.0,-0.003897320364554,0.0006597108305384,-3.67667086019999e-05,0.0029544856381405003,0.0040323705428114,-0.0021621396572971004,-0.0023496788468495,-0.0006567845890488999
39.0,-0.0046852979998715,-0.0010706837197864,-0.0005113019686848,0.002976337675556,0.000350146456468,-0.0018896022240548,-0.0022340212541349996,0.0005987252836672512
40.0,-0.0029048096321020998,-0.0021458073760900996,-0.0008980098970460999,0.0024764262017508,-0.002269686032294,-0.0004647084746691999,-0.0019175523236018,0.0017620538037936
41.0,-0.0002944628620010001,-0.0019547855539540997,-0.0010937746920419,0.0015370500112233,-0.0026263131708900004,0.0012510554031311006,-0.0014554641070331001,0.0026217923469428
42.0,0.00132944760525,-0.0006553048307014802,-0.0010792916470937,0.00032266682637189994,-0.0011959413912798998,0.0022824605727516994,-0.0009788913409948003,0.0030199888789640005
43.0,0.0012364070268707996,0.0009775746920102997,-0.0009217088309954,-0.0009501581578786002,0.0005582464966130002,0.0021113276643861005,-0.0006145096773330999,0.0028816318995624
44.0,-4.513614307400018e-05,0.0020519988169245998,-0.0007285234850159999,-0.0020518380191930003,0.0013595387130903003,0.0009186833052098999,-0.00041889517624370005,0.002229186134254
45.0,-0.0014140194321020003,0.0020603431892511,-0.0005911941598461199,-0.002781609856836,0.0008404452955090002,-0.0005990499994553002,-0.0003636381731496,0.0011802532885696999
46.0,-0.0020001068316000104,0.0010931203522111998,-0.0005514261743684,-0.0030057790715060004,-0.0005428292151619998,-0.0016599353875150005,-0.0003647058505048399,-7.178104166802998e-05
47.0,-0.0014989020877396997,-0.00028910792806020023,-0.0005961228340390999,-0.0026857102817264998,-0.00202862816100816,-0.0017936398453583997,-0.00032683182346540006,-0.0012923600948071998
48.0,-6.26831723506003e-05,-0.0013830552129649992,-0.0006697035704083999,-0.0018890035408843,-0.0029456925342727196,-0.0010232198013604,-0.0001813978886545,-0.0022510775079913
49.0,0.0018773872847151,-0.0016806089488552,-0.0006958928776360002,-0.00077901192656267,-0.00282402471353931,0.0001953115298196001,8.780154939670017e-05,-0.0027696322905939
50.0,0.0036648941602539,-0.0010880895950678,-0.000608587704094,0.0004179295313634601,-0.0014344578584075999,0.0012093568445789998,0.00043393472543170003,-0.0027614621659189003
51.0,0.004479815599460001,3.978859337300028e-05,-0.00038559366046659997,0.0014619289984583,0.0010671666384510004,0.0014872928453167002,0.0007602624892459999,-0.0022519318976993
52.0,0.0035902983728879996,0.0010759907774030002,-6.592127457799991e-05,0.0021538959852202,0.003983012127545199,0.0008966568185425001,0.00095992010840379,-0.001371937596957
53.0,0.0007727582904321,0.0014569779643403007,0.0002673187023288,0.0023801964901157997,0.0061257667099232,-0.00020401463416459985,0.000964909194195,-0.0003252695606304
54.0,-0.0033183838676690003,0.0010123072213942999,0.00053199878586642,0.0021350864454089003,0.0062111086383733,-0.0011555539858520002,0.0007733197685984,0.0006616555058186998
55.0,-0.007119964749445739,6.932693768309977e-05,0.0006867279062561002,0.0015151751783697711,0.003525863051644,-0.0013988717203971897,0.0004378237169486,0.0013934415159879998
56.0,-0.008683551431743741,-0.0007685335790789999,0.0007331276236750001,0.0006889878934374,-0.0014244694008650003,-0.0008345302824718998,3.074872096370009e-05,0.0017479132393440002
57.0,-0.006684003223488,-0.001031806349057,0.0006820823689574001,-0.00014805418167989997,-0.0067631272383692,0.0001231240791770801,-0.0003813837552660999,0.0016966402495217098
58.0,-0.0014012635926810002,-0.0006845180842972003,0.0005200645736068,-0.0008199213156199999,-0.009939880257947,0.0008495287302588,-0.0007368102014260003,0.0013010533901595199
59.0,0.005067699278476999,-9.387566088380015e-05,0.0002121414959224,-0.0012059245432059999,-0.009089518427192602,0.0009461645281243298,-0.0009650714594075999,0.0006885894363926004
60.0,0.009739192905683,0.0002857719189600003,-0.00025603613806799986,-0.0012595685957123002,-0.004239878823385,0.0004837999523047001,-0.0009882670351082999,1.7715449935100078e-05
61.0,0.010363558396781198,0.0002522498270013599,-0.000831123987152,-0.0010092108114136099,0.002518558803257,-0.00010900042500930013,-0.0007481235182507,-0.0005584326426168098
62.0,0.006695882319677,-3.619958163600001e-05,-0.0013804583057406001,-0.000543911255403,0.008121821108878002,-0.00039320221187697017,-0.0002436917876039999,-0.0009220749188243003
63.0,0.0005697311005335699,-0.0002308360525179999,-0.0017308092616229998,9.918921700679759e-06,0.010198139839493001,-0.00022418285059759994,0.0004472676173449998,-0.0010102080576309999
64.0,-0.005229040116674,-7.476982843230007e-05,-0.0017377225944840004,0.0005155257615660003,0.008225506482074001,0.00018937375756220015,0.0011791308367360997,-0.0008224396647567
65.0,-0.008464248740019002,0.0004139535642286002,-0.001348841523261,0.0008523756929669002,0.0035134799975470995,0.0004662133230719999,0.0017770059262614997,-0.0004181939601285201
66.0,-0.00835315964934143,0.0009534649231512999,-0.0006321990891970002,0.0009396170623820997,-0.0017686652252740004,0.00031468830100700007,0.0020871801060613005,9.542787193700017e-05
67.0,-0.0055149778746686985,0.0011602301462885001,0.00024058287205010005,0.0007540537087651,-0.005699563065228,-0.00028342447472019995,0.0020240241180939996,0.0005843592741559996
68.0,-0.0013571854256590001,0.0007648620106058003,0.0010495980629683002,0.00033913046315239994,-0.007217278915113701,-0.001042253507112,0.0016001223151291,0.0009158547128664
69.0,0.002549129167016,-0.00020782403581919994,0.0016017330241847,-0.00019968531926139958,-0.006227555049979,-0.0014983709079142997,0.0009256847176430001,0.0009910480411712
70.0,0.004949432007262,-0.0013799614716086001,0.0017963809584780003,-0.0007165016186377899,-0.0034884890769792004,-0.0012561322220291994,0.0001693393649206999,0.0007745120901967
71.0,0.005325939545882999,-0.0021560465748186,0.001650252680439,-0.0010619905684879998,-0.000313650306965,-0.0002516784599065999,-0.0005067885408309999,0.00031053526196219995
72.0,0.004113593230113901,-0.002035562885408,0.0012674308602540004,-0.001126862257853,0.0020158957099209,0.0011281382064215997,-0.001002793728847,-0.0002828933660569
73.0,0.0024075680843489004,-0.0009370894527879999,0.0007748070763283996,-0.0008773415912659999,0.0029217030860782998,0.0021981000681243,-0.0012947507015243,-0.0008444571060739201
74.0,0.001223755825302,0.0006940306052456,0.0002665477590391003,-0.00036863683579049995,0.0027705567451686,0.0023487740414074995,-0.0014049446817508999,-0.0012162171220113
75.0,0.0008537984030399997,0.0020963009896821,-0.00020984957649159992,0.0002699967383939999,0.0024539038026242,0.0014121031365597002,-0.0013599731935263998,-0.0012907558891629995
76.0,0.0008078224681524002,0.0025974568852256104,-0.0006300666505621997,0.0008736152923560003,0.0026509012148318994,-0.00022299104476510004,-0.0011715086128871004,-0.001041943735853
77.0,0.00032339119811289964,0.0019622370089471,-0.000963323895661,0.0012891793889837997,0.003351396307213,-0.0018109489177758,-0.0008476716427038998,-0.0005293587143415999
78.0,-0.0009958500592239998,0.0004927694913677,-0.0011630081952468997,0.001415835691285,0.0039362249639492,-0.0026280315657739002,-0.0004152087019171002,0.00012276488771449998
79.0,-0.002864597628938,-0.0011386714197734002,-0.0011796860726063,0.001226277435306,0.0036840468558810005,-0.0023136850539791,7.058376400609963e-05,0.0007620734742496999
80.0,-0.0045045326997599,-0.0022099335481516004,-0.0009822591299406,0.0007662963108679994,0.0023143748807010005,-0.0010194025839298,0.0005339909795192003,0.0012467442578150002
81.0,-0.005167370436928701,-0.0022656341593814996,-0.0005742212349187001,0.00013733290211809986,0.0001879114136320005,0.0006775953150741599,0.0008959988770369,0.0014755183567063009
82.0,-0.004597733905524701,-0.0013014984904945,5.150983589002119e-07,-0.000529673728708,-0.001948681330983,0.0020378964838043004,0.0010908056698035002,0.0014041525368300005
83.0,-0.0031138528364287005,0.00024657939812690983,0.00066357551766508,-0.0011015378952310005,-0.0034401439811969996,0.002478937248400184,0.00107826246153276,0.0010485747533530002
84.0,-0.0013087971266460001,0.00169171037465842,0.0013187643562714,-0.0014663904166186,-0.004046275337218,0.0018160994946512302,0.000851481775592,0.00047781876628149987
85.0,0.000338465842937,0.0023806351370563,0.0018744414241690002,-0.0015515489857699997,-0.0039158892810443,0.00033561451211289975,0.00043766498386179996,-0.00019983370950303007
86.0,0.0016481651306048996,0.00196525214391,0.0022632561300070003,-0.0013352325740699999,-0.0033213257422217,-0.0013186926737654998,-0.00010981989372029974,-0.0008550738210974
87.0,0.0026494739582194997,0.0005654766321536002,0.0024516844998778,-0.0008517800372042994,-0.002414087870324,-0.002401103572721,-0.0007266738303568002,-0.0013587961876354
88.0,0.0033585688215020002,-0.0012437112154839998,0.0024369799237027,-0.00018923234234799997,-0.0011824585969579995,-0.0023798170768263,-0.0013550495649710004,-0.0016052206932391
89.0,0.003632137327018,-0.0026470874634899996,0.0022344495763621003,0.0005226543058812,0.00039041908967100015,-0.0011983747544193,-0.001956576654225,-0.0015346076065330004
90.0,0.0032257399097756004,-0.0029542193026438107,0.0018610604821192999,0.0011352112774637,0.002119991057588,0.0006489637591513997,-0.002515058032209,-0.0011509117281083
91.0,0.0020236616211746,-0.001959240711164,0.0013228997887556,0.0015125499106710002,0.003567079550172,0.0023111469825633996,-0.003025712695057,-0.0005279173898470001
92.0,0.00024076793458200005,-8.917117444665993e-05,0.0006134821459716801,0.0015654899543512996,0.004233853129508,0.0029906298061958,-0.0034742796658893,0.00020155626655860023
93.0,-0.0016134606978040003,0.0017821226260922997,-0.00027412485478791015,0.0012775571579136402,0.0038742943723030507,0.0023647970407508,-0.0038169940494295,0.0008740186362140998
94.0,-0.0030040457669146003,0.00278080514478787,-0.0013253647664311,0.0007134014410620001,0.0026504501682080004,0.0007704497398040002,-0.0039751775777655,0.00133509557739
