order,q0,q1,p0,p1
2723.0,0.002516734378064999,0.003935669355674,-0.002891917120735,0.0010731962145465999
2724.0,0.0025076532800929995,0.003932577209859,-0.0028855403685208,0.0010655950063466
2725.0,0.002498594573783,0.003929381479495999,-0.0028791305657494,0.0010580180022692997
2726.0,0.0024895596935479995,0.003926082945917999,-0.0028726904678315996,0.0010504664608620995
2727.0,0.0024805500734249994,0.003922682391765,-0.0028662227307051,0.0010429416244513998
2728.0,0.002471567146656,0.003919180600619,-0.0028597299082729,0.0010354447205968
2729.0,0.0024626123454759997,0.0039155783568650005,-0.0028532144500887997,0.0010279769636871
2730.0,0.002453687100738,0.003911876445707999,-0.0028466786993343,0.001020539556461
2731.0,0.0024447928415040005,0.003908075653032,-0.0028401248909247006,0.0010131336917073002
2732.0,0.0024359309947570005,0.003904176765788,-0.0028335551499267995,0.0010057605539987
2733.0,0.002427102984888,0.0039001805720590005,-0.0028269714900846,0.0009984213214068998
2734.0,0.0024183102334309997,0.0038960878615680013,-0.0028203758127502,0.0009911171673673998
2735.0,0.0024095541584629996,0.0038918994260630003,-0.0028137699058254,0.0009838492625208
2736.0,0.0024008361743370005,0.0038876160600359996,-0.0028071554431389,0.0009766187765391002
2737.0,0.002392157691075001,0.0038832385613249997,-0.0028005339839485004,0.0009694268800622995
2738.0,0.0023835201139899994,0.0038787677319699993,-0.0027939069726303006,0.0009622747465734998
2739.0,0.002374924843143999,0.003874204379243999,-0.0027872757386952,0.0009551635543234001
2740.0,0.0023663732729069997,0.003869549316481,-0.0027806414969712002,0.000948094488245
2741.0,0.002357866791315,0.0038648033644720003,-0.0027740053480183996,0.0009410687417812999
2742.0,0.002349406779691,0.0038599673525779995,-0.0027673682787607004,0.0009340875188008997
2743.0,0.002340994612037001,0.0038550421200409996,-0.002760731163287,0.0009271520354322997
2744.0,0.002332631654505,0.0038500285175970005,-0.0027540947639895998,0.0009202635217755997
2745.0,0.0023243192648269998,0.0038449274088860003,-0.0027474597327245,0.0009134232237549996
2746.0,0.0023160587918169997,0.0038397396721860004,-0.0027408266123362,0.0009066324046982002
2747.0,0.0023078515747520004,0.0038344662020550003,-0.0027341958382761994,0.0008998923469917998
2748.0,0.002299698942879,0.0038291079112530006,-0.0027275677404451997,0.0008932043536285997
2749.0,0.0022916022148599994,0.003823665732526999,-0.0027209425452152996,0.0008865697496174
2750.0,0.002283562698186,0.00381814062062,-0.00271432037760005,0.0008799898833741001
2751.0,0.0022755816886810003,0.0038125335543180002,-0.0027077012636137305,0.0008734661279483
2752.0,0.002267660469999,0.0038068455385019996,-0.0027010851327958123,0.0008669998821937
2753.0,0.002259800313044,0.0038010776063078,-0.0026944718208690094,0.0008605925717861002
2754.0,0.0022520024755299994,0.0037952308213005,-0.0026878610725420303,0.0008542456501221
2755.0,0.002244268201539,0.0037893062797392,-0.0026812525444571,0.0008479605990779999
2756.0,0.0022365987209649997,0.0037833051127757,-0.0026746458082171,0.0008417389296932004
