order,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59
0,-0.155079251029,0.0590310221212,-0.0570986285841,-0.401301245973,-0.313233453463,0.00244474759914,0.239872153007,0.00315088176091,0.154678378879,0.179132686854,-0.247122430039,0.178452198957,0.24037700437,0.220639628704,-0.187507729263,-0.1841789165,-0.23013458799,0.205286917613,-0.084220370888,-0.301951190054,0.411461280145,0.40990457431,0.0179191693142,0.251301907214,0.176342961647,0.574562767262,-0.409858099788,-0.0430587909362,-0.0134040782682,0.385624152335,-0.423159178348,-0.0378152910458,0.0118109749251,-0.124466784356,-0.0715192796255,-0.0810968784675,-0.400777372968,-0.579363454529,-0.255881477579,-0.357708606694,0.350607749372,-0.132914994855,-0.123147974973,-0.0109871249791,0.37040259814,0.0684532929651,-0.256453888479,0.486855583679,0.331315336069,0.930926303471,-0.582860344918,0.133624136974,-0.228505655968,-1.16596216368,-0.580392426516,-0.339434245474,-1.40107787999,0.0651189399196,-0.630748907178,0.197911277426,-2.63049823175,1.95235139436,-5.41222399881,1.11891942101,-0.298469029679,-1.20012549212,4.56716746195,-2.17259484138,-1.18344081698,-0.820303282501,-1.28276936766,-3.7715125701,4.83968080902,-1.91267725948,1.15868515999,-5.72251799032,6.05407828308,-2.58265844846,-1.4026063963,-3.34689756182,-1.61195139055,-1.00420366233,1.16348577911,-1.37141566008,-3.10568726892,-0.080360989501,-1.77028007558,-0.745310790252,-0.91841913893,-3.16082599571,1.79126428608,-1.01528577598,-0.162369132735,-2.2459920115,-0.895591071901,0.152126508214,1.0240078511,1.53564556522,1.25554561318,-0.584063063255,0.897070239874,0.354701229394,0.803686152176,-0.254190844406,0.740271283726,-0.948078254753,0.301337976216,-0.881891230879,1.40028476774,-1.83802717792,-0.733628337852,0.0608409630606,-0.725495578281,-1.66569910394,0.704957795776,-0.716723647485,1.48995570824,0.38812378706,-0.548673882739,-0.0220811114214
1,-0.0997449859251,-0.0520987259891,-0.245528929671,-0.1393740039,-0.153039606973,-0.0709262986455,0.206323207655,0.083177195063,-0.0285250966423,-0.0830730755012,-0.0791451736145,-0.184100168382,0.50522506907,0.107465773901,-0.140516205728,-0.59005182329,0.309069302894,-0.146691024598,-0.231848442643,-0.559681264835,0.261892768101,0.227560257008,0.0805967000504,0.0631655718622,-0.204570728083,0.328742746628,-0.375030975308,-0.0486529799681,-0.133338385255,0.0513856726906,-0.205552334627,-0.162213361783,0.018767083953,-0.307932675469,-0.134502198097,-0.0366950910667,-0.277461854178,-0.371288511257,-0.0541735417908,-0.345884296978,0.390225353087,-0.108125940783,-0.0410465706874,-0.0524676932039,0.419976239863,-0.00919674527181,-0.202629254882,0.361967698458,0.462303740279,0.732785421019,-0.64970095246,0.123730530031,-0.306353425807,-1.31666098335,-0.514279143753,-0.417447333396,-1.24250003505,0.106867094906,-0.683506966163,0.196158966335,4.08055435027,-4.23459074569,4.28970532756,1.61313636255,3.22927383165,0.557407202173,-5.07945700678,2.94250923913,-2.08086504675,-3.51971646567,3.03738333241,-1.71390375928,-0.964319465734,0.236936178505,-0.653843250793,-0.891855070831,2.87843027173,-3.40386757217,-1.83524398308,-1.39966366679,-1.08805123582,-2.54231065272,0.014444881934,-2.34958534786,-4.06074165705,-4.35379507312,2.30929012944,0.567977522219,-1.24430500458,-3.2944464595,2.48486771559,-1.31317772181,0.394548360123,-1.29959569773,-0.265975651157,0.667009998127,1.42077956935,2.5224671493,2.65369640401,0.784780242437,-0.119704043939,0.139171559392,0.813761431331,-0.560106387637,0.236569497392,-0.588959676158,0.762100592966,-1.60099196643,1.19702029503,-2.08738375035,-0.584916132398,-0.26444735699,-0.831154925837,-1.33949528294,0.607833230498,-0.836253723545,1.67517832484,0.443736025384,-0.505588067852,-0.0127709405249
2,0.428163548744,-0.166400933085,0.0708494160993,0.0644687726144,0.128828308993,0.0255869742548,-0.258067179145,0.142160844414,-0.144275904666,-0.291864236887,0.0516376929679,-0.0279823475353,0.061841975229,0.248941351279,-0.310882230391,-0.291478811642,0.168731916395,-0.343624208219,-0.466352177842,-0.553578769035,0.210650188778,-0.0467689307022,0.0240499004333,-0.207701663095,-0.532302105783,-0.147904038991,-0.035567302702,0.0311607527689,-0.212283593872,-0.231949648277,0.0536481689584,-0.268882087587,0.101519583803,-0.370599811434,-0.111535918393,0.03778061781,-0.121757703478,-0.100450236879,0.241359438251,-0.216453733493,0.329611307722,-0.103249191651,0.0341220797776,-0.118684026451,0.416712247337,-0.0479021203277,-0.10838654131,0.171295796783,0.566972919524,0.520889629478,-0.696447562656,0.0799423889229,-0.39461575159,-1.43239266946,-0.460588151133,-0.505182695157,-1.0674006687,0.153218564686,-0.731688268863,0.195393943635,2.2658704109,1.30458297731,-1.12142576989,3.47365255889,1.55571340119,0.391421098437,-1.42272188842,-3.42908972835,-0.0237619431373,0.104049787477,-0.959621962986,3.92648918672,-6.26150623846,1.84781905576,-2.19415416972,5.87830175435,-5.27708154224,-0.520461343738,-2.62185286605,1.35503856757,-0.0658012070364,-2.5631548641,-1.05629801706,-2.9712099867,-2.02306851039,-4.32944677574,3.86768510045,0.758625214069,-0.116021714587,-2.21540532759,2.57951525934,-0.683071687423,1.26271052677,0.0514115009062,0.750161688995,0.753281295036,1.66355945501,2.7518013533,3.05963129955,1.69004683813,-1.05053022924,-0.0224965530253,0.660760609493,-0.737287831573,-0.297342959333,-0.186729679733,1.09289822688,-2.18142406152,0.881757596887,-2.11434122523,-0.334816570235,-0.613357634569,-0.933181920691,-0.96931457241,0.457932044289,-0.910783883488,1.81968686188,0.479937012692,-0.457158318458,-0.00235549688978
3,0.0154486201195,-0.184896802469,-0.112639889691,0.209124960224,0.170812598843,-0.00963389211736,-0.0653881098566,-0.410065818216,-0.141123567685,-0.0965444596791,-0.124093906449,0.233017242022,-0.318801899195,0.303542334483,-0.413242511227,0.223478731253,-0.464322301483,-0.359345579771,-0.664999032803,-0.365362917216,0.19985593789,-0.207210386923,-0.108428924495,-0.496650853739,-0.555846425117,-0.395026656779,0.280353422911,0.0558915098288,-0.131629489905,-0.376030128179,0.285372662799,-0.280310011148,0.25974839384,-0.309731278283,0.0111388419404,0.102512663955,0.0484558027449,0.151017245884,0.516880269793,-0.0346486263626,0.192696301376,-0.107389586014,0.0855568934288,-0.193873374629,0.363158262689,-0.0484812219816,0.00865904938171,-0.0667819102666,0.636638053942,0.316720893865,-0.71411985572,0.00106987434937,-0.492745188834,-1.50968407879,-0.424124214166,-0.598061255826,-0.880038669598,0.202165577634,-0.774766390638,0.195720461409,-6.1488946099,1.20794362897,-0.153944384017,-2.55115054269,-0.531883954584,-0.186259669707,2.81835968955,-4.63041361166,-0.757054305616,2.79937068458,-1.19769190676,-0.344382110105,0.162357331984,-1.27812930813,0.90780879939,2.5223192729,-5.58401515018,-0.568215526255,-0.858777263523,1.9481233266,-0.399023123255,-0.341286560648,-1.49507332822,-2.55786251272,1.54563096025,-0.181722508628,2.00525759171,-0.401308629415,1.73109999371,-0.674101719092,1.9359890841,0.49211727943,1.78694384456,1.04702355592,1.6362211139,0.499798126717,1.70228739517,2.15073281641,2.255405149,1.80376584703,-1.60979008626,-0.0297080736664,0.3431334432,-0.734430564658,-0.752646012689,0.158166880431,1.20623002564,-2.53679228103,0.506074269493,-1.93784563439,-0.00877871578175,-0.961859852969,-1.02786289353,-0.573988407698,0.265161538615,-0.939094906608,1.91995712346,0.495487739056,-0.403565168922,0.00903743379614
4,-0.183031561874,0.293446200746,0.0927180188924,-0.187159779236,-0.039865059441,0.0628236259919,-0.0796119200012,-0.382413085776,-0.306713677056,0.0388525518756,-0.0565315622569,-0.103274269585,0.0486448239587,0.0323758100047,-0.0956918518624,0.0348025395755,-0.713185444781,-0.543201624192,-0.59395557683,-0.228109163021,0.111152911541,-0.0933081080496,-0.26367867822,-0.662262645522,-0.281753775804,-0.176836842009,0.32994100841,-0.0454729742148,0.107882325607,-0.383838760424,0.421840962952,-0.17498367673,0.427886210818,-0.19235498658,0.195324591006,0.133029713478,0.210128531846,0.31006552304,0.659771138876,0.117772313976,0.0243048973633,-0.103078816333,0.0989275594836,-0.25928863871,0.271596291188,-0.0207740491286,0.123904707281,-0.326631581251,0.668002258542,0.138815161077,-0.696907533746,-0.111535106166,-0.599813268897,-1.54703057943,-0.408577480047,-0.691489074437,-0.684956607163,0.25160519535,-0.812239357369,0.19722932174,-0.245034362099,3.19500309053,3.51028565562,-1.98154589163,-3.58614124601,0.523705005062,-2.72945281944,4.6483182942,-1.55806303474,-0.783309321932,2.02058541431,-4.71453497896,5.31381404312,-3.34911544847,4.82763940022,-5.78905936839,0.723634848984,-2.94441426185,2.10755372339,0.707486017664,-1.267316953,2.50157091149,-1.5913955877,-0.49060819001,3.41298858336,4.19195887518,-0.901825602509,-1.45120514055,2.81470459579,0.373703453185,0.733450004981,1.53544819287,1.39866427879,1.12772789423,1.92184409933,0.10445234418,1.48429167669,0.96859171562,0.484134551549,1.13277613555,-1.67610064025,0.143432589273,-0.0874830886014,-0.5447410327,-1.04700908883,0.369306724874,1.05261611076,-2.61056793912,0.1246307734,-1.59695775965,0.355887533716,-1.28352624632,-1.11128224599,-0.173884382347,0.0417935184686,-0.922088904926,1.97384929765,0.489728941121,-0.345117488699,0.021266777316
5,-0.28514854688,0.14647250409,0.213211725319,0.0697817130091,-0.260806406807,-0.191483124786,-0.239897444171,0.0512269441748,-0.23220346834,-0.195109580078,0.0332943310443,-0.299627613871,0.308143962665,-0.202113793092,0.308813767612,-0.6074686265,-0.494278874858,-0.80757252488,-0.344300546534,-0.197940277747,0.00334605415502,0.231875774888,-0.423495711168,-0.566744691257,0.00764110451594,0.318546874585,0.167790775268,-0.178893255878,0.371354254154,-0.333786164201,0.429533374462,0.00288251745139,0.506291165116,-0.115470714117,0.369672296302,0.125049830167,0.335488428774,0.341133814757,0.601918365512,0.176417406842,-0.128209860428,-0.0746275216978,0.0675679832244,-0.2979006317,0.160493877521,0.0196922061785,0.210258247244,-0.578916418717,0.663021435162,0.00105423896213,-0.643141009027,-0.253859028102,-0.714487552907,-1.54499684252,-0.416322921837,-0.781061994358,-0.486840241033,0.299398514548,-0.843642538446,0.199996594955,0.817050500527,-1.5767105608,-2.35219020953,4.76722761471,0.874552108086,-5.35353956498,0.718073480853,1.84965742764,3.24191018561,-2.74809179932,-1.26085855299,1.91833785681,-1.44188543964,-0.900019793988,1.8729249041,-4.97327240848,2.27411853174,-1.40577994461,2.23810091338,0.14488778292,-0.51471574499,3.58047030339,-1.55916513178,2.35772598605,1.83559849888,4.95669590056,-1.86676951214,-0.901746956465,2.15190227956,0.476861467622,-0.541549284333,1.87744884227,0.0374589919606,0.291129201283,1.44624869344,-0.244600584199,0.973504682548,-0.320550251675,-1.63585534219,0.00324655538217,-1.31779236653,0.436707320298,-0.532046431143,-0.208667524526,-1.14086130498,0.411435806828,0.63307173669,-2.38643589846,-0.213522275874,-1.14452534059,0.714529670732,-1.55198809689,-1.17926762399,0.210163237716,-0.198271393983,-0.862624636216,1.9806407341,0.462602718243,-0.282253083293,0.0341791636836
6,0.0375046417369,0.0791227043553,0.0548859124185,0.139966970423,0.0357409601893,-0.465653954734,-0.115875731804,-0.0355013309831,0.110593764363,-0.281655723342,-0.262197497854,0.113196240346,-0.149394700948,-0.172642539977,0.12817882466,-0.693654983641,-0.449741283651,-0.706813650484,-0.234906045668,-0.164953447745,0.0662494480057,0.54281023509,-0.55426025073,-0.243484321709,0.022316685284,0.680800128617,0.0448189734932,-0.176920205686,0.492700464198,-0.308343803773,0.330488381821,0.172039034617,0.421586494349,-0.14537490484,0.466482317674,0.0892364434418,0.395759235718,0.25939384944,0.346500863658,0.119946813235,-0.231965513229,-0.0157641336697,-0.00385756391212,-0.298689093577,0.0498894332682,0.05625080001,0.243410530069,-0.794863672283,0.627975441293,-0.0883481253981,-0.555757623137,-0.419365367478,-0.835004008579,-1.50620768158,-0.448297941574,-0.862749562533,-0.29037720638,0.343431146916,-0.868561422188,0.204082452338,2.83204253848,-2.930977711,1.01161556835,-3.5432232907,2.38930492106,2.81540647916,0.0888137929395,-2.10879383445,1.86617256234,1.47488605603,-3.15895105034,3.94420811755,-5.79147848159,1.01272234634,-5.20482401822,3.27684875169,-1.46404711987,3.37646431365,-0.120354523018,0.505649923112,1.87870984966,2.34157934194,-0.89334663763,3.64656792321,-1.56676603009,1.83954606216,-0.289262914679,1.05199969358,0.162575418152,0.000180050760449,-1.31666544977,1.38316563273,-1.72471734537,-0.873379929967,0.436408854848,-0.442889217086,0.194156334137,-1.212867798,-3.34388880994,-1.08167071792,-0.742108051091,0.728804853685,-0.868291943857,0.196878051835,-1.04211512965,0.297149169227,0.00179692487426,-1.89199113797,-0.4719106726,-0.639796133531,1.02061584661,-1.74359937366,-1.227358654,0.557973977415,-0.440323622938,-0.765270142659,1.94100996452,0.414656442117,-0.215535734142,0.0476102228707
7,0.162962704028,-0.162082506562,-0.0764546724816,-0.120461373674,-0.0482312183903,0.211897360164,-0.184395024748,-0.150287161759,-0.00672448373094,-0.0174670338131,-0.290069264635,0.0769811409415,-0.461802498645,-0.062918171183,-0.47356343269,-0.201622480779,-0.622968480368,-0.269392903023,-0.30549123446,-0.13864202212,0.35131495388,0.674428058568,-0.568468394478,0.0529522633395,-0.252397822432,0.662442803357,0.12348925038,0.017013855621,0.409812189711,-0.325756795881,0.194092155974,0.263314499712,0.178928278899,-0.272452888346,0.45476530499,0.0421695101228,0.369457865354,0.12290519117,-0.0321972032592,-0.0224663537417,-0.277641624245,0.0666438777187,-0.098767856881,-0.259293804406,-0.0430911045313,0.0757237407418,0.206843002287,-0.950529769779,0.57197468527,-0.127110798792,-0.442202555221,-0.599397133163,-0.959139309796,-1.43522662641,-0.50396419858,-0.933050777094,-0.100119627194,0.381673205638,-0.886643916961,0.209530143201,0.688997696114,0.435027850264,-5.23233570824,-0.450768565637,-2.25669121115,6.30365487209,0.538592303458,-0.151726543198,-3.46326289829,2.56866054786,3.11520010731,-5.07209457032,0.493959101303,1.23401876999,-4.99600069968,4.6260791851,-0.700452616761,4.32034403232,-0.748572559881,-0.305745962411,3.47141979547,0.325629571468,0.727451039654,1.75545319921,-3.43500954514,-1.99627731534,1.68384582408,2.57649288649,-1.65715263029,-0.248172630267,-1.27231969459,0.411800399016,-2.9660954177,-1.51603969656,-0.640484643628,-0.471584567045,-0.727282812597,-1.38592169678,-4.02510918121,-1.65084014771,-0.194289720187,0.887749160789,-0.986500971413,0.579705279037,-0.799033681597,0.081847826519,-0.741770139361,-1.19498478575,-0.630830831921,-0.140981800273,1.23145987487,-1.83999871918,-1.25084390627,0.851136411524,-0.66970110609,-0.635989766476,1.85697472184,0.347029040573,-0.145648682243,0.0613861741239
8,0.156544494525,-0.245423806205,-0.363410964025,-0.23084480992,0.00371882766135,0.184732046372,0.163764204472,-0.123746375232,-0.2828867687,0.0563520931098,0.127347324138,-0.549375019754,-0.158206459961,0.124851786871,-0.604206475576,-0.051578265408,-0.413187096457,-0.00802008657349,-0.299457482254,-0.274478832736,0.674128623861,0.635392014329,-0.411771588559,0.0400783476511,-0.553875565088,0.370334026495,0.309955079364,0.265879732175,0.210730817102,-0.332659062292,0.0984852827151,0.258961154519,-0.129145915448,-0.410576992924,0.350862446606,-0.00018951720094,0.253229855625,0.00672809459351,-0.415796123688,-0.184368495438,-0.277812714492,0.154324666177,-0.191761077496,-0.186281896726,-0.107514273333,0.0720111477917,0.0955553916347,-1.03033574685,0.505208546555,-0.118442558615,-0.313773438543,-0.783817540964,-1.08419191689,-1.33832564737,-0.581354853486,-0.989116063181,0.0796449474399,0.41223706308,-0.897611826912,0.216365144876,-0.0878617607986,-2.68690713622,1.56046844609,-2.03874139582,2.43039972003,-5.52087970958,4.63395422929,0.816859619534,-0.77040041624,-1.14729680036,2.97383215584,-4.44869168,4.05768458687,2.62801599595,2.63131435333,-1.87849757989,4.88956662319,0.630417679504,0.981384229074,-2.44183838082,2.58136754875,-0.92457502371,2.2246370749,-2.07652344094,-2.10405786722,-3.2802858801,1.59606590331,1.99782887377,-2.04281744504,0.234175734971,-0.56864235227,-0.428127294381,-2.9565634397,-1.04153902216,-1.35272581877,-0.353477124984,-1.55914240549,-0.834499215107,-3.44048889123,-1.45552337366,0.148616117581,0.825676023765,-0.825262570412,0.85760646147,-0.483967019548,-0.151531584514,-1.47020673346,-0.392692844283,-0.688290515532,0.301313114311,1.31350884684,-1.83026083619,-1.24490513053,1.07406018433,-0.872632878339,-0.481785108463,1.73178830475,0.261420286147,-0.0733846630236,0.075325691245
9,0.331058021496,-0.207517764793,-0.192450089208,-0.172768352168,-0.0829814285271,-0.159942535725,0.215534228472,0.0726574474728,-0.104551745176,-0.124911738415,0.00238362885132,-0.416219904837,0.112768187679,0.379404549006,-0.144730983048,-0.369510701305,0.159545322738,-0.0689915187181,-0.164534160053,-0.576344904321,0.817842083723,0.520788571828,-0.19038175241,-0.312093228933,-0.618117106533,0.10704870196,0.365576550179,0.351774025598,0.0485295787476,-0.262826086141,0.0838109616894,0.19789874983,-0.367606564841,-0.444385567363,0.202259061151,-0.0245289985471,0.0699347552767,-0.0300257709828,-0.684991875059,-0.290084812878,-0.256303238302,0.224081325041,-0.254766786641,-0.0930014607865,-0.140033549795,0.0477939812435,-0.0822682659064,-1.02926805276,0.437259242859,-0.0700161046893,-0.184484807554,-0.961833759092,-1.20698406768,-1.22315524918,-0.677203489399,-1.02883191044,0.24501039193,0.433431233139,-0.901271166968,0.224594511988,1.53216653928,2.35192075984,0.628643427422,3.25744301843,-4.50666303441,0.504063314231,-4.3553546732,2.76985022864,3.68889480136,-1.6984487158,-5.17773686425,6.90584539132,1.15960118581,1.60391843146,4.80046095398,-2.65987678447,5.01502438734,-1.05048584772,1.1715716393,-3.11004012101,0.232629786845,-1.25666245855,1.77358848048,-4.44204747749,0.828187022533,-1.64731594397,-0.712831021071,-0.456359448615,-1.05448518598,1.17963696676,0.237571968451,-0.677937891785,-1.63101035244,0.500410823249,-1.53511186912,-0.115609150092,-2.02393363333,0.129747352859,-1.80938339106,-0.56551364658,0.244791807916,0.535628888169,-0.394968152545,0.980133674373,-0.172825156988,-0.314191691124,-2.05141208155,0.403746162217,-0.657831304441,0.649089471133,1.24656390036,-1.71236647618,-1.20489386794,1.21490715336,-1.03702114276,-0.310310836451,1.56979994676,0.160044231095,0.000367300785562,0.0892420182312
