order,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59
0,0.277828906227,-0.0125654524715,-0.343140075162,-0.324878661438,-0.0888902838006,0.144168020019,0.334788886892,0.136821432394,0.377969635579,0.281677503139,-0.387369615911,-0.174072809386,-0.433269430184,-0.435113787483,0.451128901734,0.238826359313,0.300099056216,0.011987558794,0.138343174118,0.549541069991,-0.599265455415,-0.778558846163,0.706245703397,1.03030147767,0.449140814267,-0.528893831804,-0.730721599425,0.838416598777,0.289084168071,0.0583286846789,0.149585292063,0.0789048924792,-1.05359693636,1.0751700357,-1.5803737733,-1.57759431951,0.777823222459,0.972010151467,-0.978659706218,1.12176474279,0.926161024642,-1.0303304185,-1.33706612636,-0.921063081683,0.293243350766,0.215117423049,-0.224812014545,-0.543651964845,0.980389560818,1.02027762164,-1.05431014704,-0.299949777516,0.0177073965237,-0.158681725175,-0.915060942402,-0.470544620524,0.353980146999,-1.04829262308,-0.690458707222,0.789217229178,-10.4246011318,-9.00636246895,4.68036280138,1.11527043595,-3.82000388915,-1.75399575919,0.147368008511,-0.52482900849,3.59782137848,1.87746547286,-3.71798913986,6.13726619165,-3.71852395932,3.22134433771,1.56865314001,4.1093204059,-2.45382503242,3.12349992584,-2.82749192476,-0.403608053583,0.878762152737,-0.459983015664,-0.356085613711,2.11913127537,0.380339728063,0.809526916901,3.26342514883,3.47918489804,-2.55919518524,-2.44847059592,-2.8111648927,0.756084593578,-2.84896278341,-0.741326396777,-1.1422179339,1.19978526653,-2.11384261734,1.04395500592,0.364606794829,-2.0878917765,2.3597283591,1.18220514892,-1.07466674882,1.57754349245,1.05713111021,-0.668258290303,-1.28691256657,-1.14431508235,-2.06578857852,0.467893348256,-1.17432772297,1.8255774281,-0.896319410618,0.169036849897,0.818137970909,0.080850475824,-0.901765508646,-0.128000690918,0.765787704636,-0.0429926875194
1,-0.076984203811,-0.04869420036,-0.115691259286,-0.0782823488971,-0.293998508023,-0.1028050999,0.10017613715,0.343900531338,0.477184798638,0.200331294433,-0.222184159409,0.0535801584094,-0.531643100018,-0.233841139883,0.520582592382,0.635211114291,0.0798550008717,0.333283419348,-0.0165370415994,0.410409029862,-0.543153520016,-0.765517233929,0.752914785548,1.07363450955,0.592783858739,-0.461952975421,-0.429972177079,1.04940297755,0.104758241498,-0.2113815277,-0.127303823795,0.246291973133,-1.23324801736,1.05414441329,-1.64190483748,-1.40573723874,0.64373437829,1.05531602112,-0.949123940443,0.906057306578,1.16386049422,-0.928957913759,-1.40871240454,-0.763844285713,0.413690794566,0.154889650741,-0.359395464735,-0.657529408943,0.768850496303,1.06554692715,-1.15805473018,-0.127246230871,-0.0763022096208,-0.146586890663,-0.824126281609,-0.461260607138,0.262381414361,-1.05761689443,-0.614874754735,0.784689137243,7.57147667081,14.0954998177,-1.98792978649,2.12817635787,1.28386782808,-3.11203226954,-3.80535432728,3.38387546436,-1.71531815561,-2.73544134363,6.69494455528,-2.15329297275,2.62568914685,0.0746505961006,-0.138588760595,2.80601858506,-0.778033839354,2.34713137451,0.173337322992,-2.33186647124,0.276841834528,0.71128751955,1.24723386219,-1.19105043165,2.32063026478,0.534286683159,2.39221077638,0.324808948239,-0.766524558388,-2.55116794569,-2.36107712029,2.43812662621,-0.679286962764,0.405559876952,-0.00370966950845,2.16715845503,-0.528569006438,0.550392629783,0.238196763982,-2.11212912483,2.26145119841,0.766073313107,-0.302877239947,1.50347977487,1.29919757637,-0.498035740478,-1.38419800542,-1.11024738978,-2.12306432551,0.423718470571,-0.883349868513,1.60337432611,-0.968827550383,0.0713759138272,0.99645366674,0.10495785604,-0.927285899921,-0.0566428495275,0.745004943246,-0.0478194129361
2,-0.0486639498642,-0.0186928869678,0.274737418784,-0.0611408114142,-0.00259650200788,-0.285102552652,-0.133232441888,0.379367312104,0.173535224115,0.0309555624336,0.457258585653,-0.2692146087,-0.0733488715799,-0.367098989146,0.478597124716,0.677497251535,0.261677218235,0.393396825562,0.16969736124,0.150682932182,-0.510481125267,-0.665095898986,0.903987773584,0.857535532997,0.846308677564,-0.43317889273,-0.294443229623,0.870668360126,0.16991721966,-0.390893274479,-0.254820956774,0.523238993043,-1.19863088143,1.15570599979,-1.57237376027,-1.16294150152,0.669146093238,1.07412680411,-0.927308650295,0.72112921135,1.35417063409,-0.889517631562,-1.38997624554,-0.631618069305,0.542702927995,0.122891890372,-0.497596356795,-0.761291994194,0.56403127009,1.10217945919,-1.22797701409,0.0160888768581,-0.173162439865,-0.14460661838,-0.716700755809,-0.449502031649,0.169108529307,-1.05926665514,-0.541626730448,0.779604311109,-7.31960076335,-11.2757420379,5.58665104187,1.23689394483,1.92656323446,0.843111147577,-0.102395203291,-4.05608772107,-3.39176018228,0.58275949759,3.81993792311,-1.55274730699,4.60025578068,-1.72479562957,-0.384004113522,-1.91091655128,4.15173644369,-0.909540445122,3.06481214635,-2.31494727046,0.605146058327,1.07690999258,1.37432490101,-2.62648227299,2.32259193281,-0.0594673809087,0.28613485214,-3.77264433827,2.0098787544,-0.875535912096,0.0710126744544,2.85493314508,1.22710440963,1.53556169051,1.39140935139,2.57854699003,0.970271283915,-0.180862330615,0.220784748302,-1.49026261733,1.44295327878,-0.0169245172551,0.695662825136,1.09489005542,1.23252272973,-0.108146464303,-1.36045564611,-0.944478555356,-1.93369978019,0.294718189788,-0.502504247237,1.24249113959,-0.954713541907,-0.0322349876794,1.14687601374,0.130588074748,-0.935249868396,0.0253430975125,0.719154127971,-0.0541168733687
3,0.00711428452487,0.295036737298,-0.123584685045,0.308239547911,0.0265098851986,0.0642532948004,-0.0201274913913,-0.289328742295,-0.0879432109161,0.277379366546,0.308901744273,0.0246095697446,0.101974080915,-0.394830573747,0.457008611327,0.393546314705,0.713923380438,0.297391395199,0.454163386039,0.0510828299354,-0.394193800553,-0.58526942737,0.952167866919,0.647497313008,0.981264306244,-0.492274499444,-0.346032952525,0.373965094119,0.450069743021,-0.389114018749,-0.0885656004108,0.772854346023,-1.0295391035,1.32919006628,-1.37360449678,-0.912829842958,0.816114477805,1.02385712169,-0.900513737479,0.62266438059,1.43803252583,-0.934711586009,-1.27061549885,-0.551371527219,0.651887317496,0.138887360352,-0.627977145054,-0.842793814548,0.389407384558,1.12178034535,-1.25658010497,0.117668180889,-0.264746988508,-0.153006590836,-0.595882879485,-0.435047233509,0.0759107578267,-1.05222748638,-0.47119458428,0.77381905778,4.45387796445,7.91972254158,-4.58754361986,0.901773581255,1.15391285282,4.48941026491,1.13214905557,-6.60995791489,-1.75836294255,2.68924899482,-5.38135303812,6.55226375729,-1.18207932746,1.49329246216,-0.289161263389,-2.70037765398,3.59102868591,-0.130319270584,1.95972385443,0.632019215007,1.68468654113,0.459025148975,-0.658888775386,-1.21158214583,0.133807969701,-1.16222978892,-1.06158691525,-5.5620149976,3.13591300998,0.730773129381,3.21979709592,1.97022575827,1.91226045794,1.72395736129,2.49213862723,2.31423214226,1.82876897245,-0.775347883973,0.333691214787,-0.433747034987,0.196468607775,-0.869280672147,1.66258252793,0.492612119795,0.91853695073,0.449145081385,-1.23194054092,-0.670264126286,-1.52630695808,0.0848295961229,-0.0625293739763,0.774403719137,-0.865860850107,-0.134994562561,1.2633774951,0.159079642101,-0.925843979245,0.116945090101,0.688785738502,-0.0618151856936
4,-0.161811512334,-0.229321363478,0.345341695935,-0.0647849956441,0.320969798819,0.305494932815,-0.0522163051138,-0.478599763315,-0.199878024168,0.209151901577,-0.0911943465219,0.55050557011,-0.0735639479856,-0.145986622486,0.353554628638,0.298095007599,0.802074034995,0.461386796898,0.508802395126,0.264053416681,-0.222867642914,-0.555163096122,0.768232449172,0.636442968783,0.868977626413,-0.653093788415,-0.449653494558,-0.110749654924,0.695684742299,-0.302554580127,0.352042850999,0.901165420326,-0.861963779189,1.45629268211,-1.09788220644,-0.718767362416,1.00407035079,0.932042001433,-0.858504085623,0.636894834902,1.39338422274,-1.0540655675,-1.06771359801,-0.533401404202,0.72208870398,0.215197249293,-0.741532237644,-0.892990509656,0.264220424823,1.1169876483,-1.23967556118,0.168756732723,-0.344439452785,-0.17131897565,-0.465321841205,-0.417557241148,-0.0154985722429,-1.0355991509,-0.403999355091,0.767197331048,-0.579599812153,-3.20791320133,2.37767437703,-1.41856971344,1.89223740001,-0.140479641993,-1.41868857756,3.34597791949,-0.558032838186,-4.73975161725,-0.559883295928,1.47008813714,-0.727677289993,2.7298180307,-1.95790223475,0.975029176962,-1.9447666737,3.23988328524,-0.634029367955,3.19681738638,1.34130566327,0.350820690682,-2.80776069224,0.822108806024,-2.1717522048,-1.8783401171,-0.761813116932,-3.53446734804,1.31834479373,0.662531729164,5.28146602361,0.60959721467,1.25217759462,0.613907461082,2.88701827871,1.49601930787,1.77528558576,-0.987951716574,0.50622165788,0.697438891642,-1.05302817957,-1.44493602859,2.32433603563,-0.119293699852,0.475657569662,1.08001210918,-1.03014082581,-0.325764126611,-0.956041886058,-0.189445585685,0.401624345602,0.240117828198,-0.72028609442,-0.229149818335,1.34102407583,0.191422559516,-0.899596022399,0.216894644284,0.654525988002,-0.0708315366599
5,0.147306492812,0.313969614542,-0.169408770269,0.349003243915,0.165315995882,0.0757090803775,-0.0811631474973,0.0703433987695,-0.200409432249,-0.413060334024,0.134999785084,0.209291323072,0.0856609096464,0.0561071798714,0.107826565127,0.478972712363,0.464520608384,0.796587476389,0.443666980829,0.570445606702,-0.201222099869,-0.473791527417,0.462249869174,0.738570061473,0.619686197273,-0.81606144136,-0.470764765686,-0.254337629624,0.658925270421,-0.314337523595,0.892933650394,0.914368325485,-0.801973476903,1.42202572222,-0.822432904081,-0.622003069346,1.14371043548,0.840162084617,-0.801826979198,0.75176635145,1.24110163169,-1.2052228629,-0.822797858856,-0.569772876829,0.747440980795,0.353506680585,-0.832895049477,-0.907215756881,0.20115043953,1.08263325115,-1.17665974687,0.165043174914,-0.407649111678,-0.198284145694,-0.329093061092,-0.396615573396,-0.10347480967,-1.00862021541,-0.340396082918,0.759611949622,-2.22583139492,-3.22260881728,-0.125710720815,2.70432396132,-2.90990000652,-3.79295263311,1.7119357927,5.11009015124,0.524258936111,-5.04301601804,2.67901755613,-6.65041059879,3.23200545334,1.3251400405,-2.41692734009,1.6142006217,-3.60831629417,2.44851418531,0.00698631537133,2.3656856593,-1.1225610001,1.38794186455,-2.90557018987,0.75888227793,-2.38422022899,-1.08512832108,0.344578214019,0.786654575463,-2.08173433652,-1.08051099752,5.14888644848,-0.182351538609,-0.0838440439281,-1.37554752022,2.50711274999,0.428856419247,0.9085797766,-0.790568961177,0.60208613715,1.52098290645,-1.89779666996,-1.47239455757,2.47940646789,-0.569656189323,0.0449075809296,1.66951391092,-0.795033648282,0.0405161747752,-0.297561429661,-0.501237319977,0.85369214276,-0.313574044299,-0.540113535656,-0.306752231301,1.37627149069,0.228163139638,-0.85734676689,0.323688175627,0.617066845065,-0.081071710545
6,-0.126928335643,-0.196039470143,0.30899684479,0.00672220676023,-0.0149400799462,-0.159909352018,0.183356951153,0.239973617265,-0.10737549536,-0.411954562138,-0.00090401520864,-0.304180483407,0.298399263282,0.173536526405,-0.0318543408974,0.448974342925,0.277483699706,0.810910687077,0.581963365431,0.684243837093,-0.430630784136,-0.293240305099,0.248389161669,0.712537806853,0.460576165135,-0.821911472388,-0.403560217987,0.013151208947,0.328043786793,-0.523455145461,1.31588856951,0.902145223359,-0.868769506658,1.18365811593,-0.613308878527,-0.62872221252,1.17202584281,0.782091569993,-0.745167407863,0.921644338297,1.03587934056,-1.32686005251,-0.590952300038,-0.638242376659,0.735720118927,0.543985149686,-0.900775615791,-0.885925620243,0.20482797391,1.01660564932,-1.07050369858,0.107010508324,-0.452105323466,-0.231872184702,-0.191546189601,-0.371776305778,-0.186471750373,-0.970690272467,-0.280667795959,0.750945653934,4.96487676582,9.03597534981,-1.71731181658,-4.64473109262,-1.71845298063,0.664486643615,1.98203973368,-1.61410979596,1.3221274297,5.01084846649,-5.77836171617,-1.97401047092,-0.161665035674,1.19315891449,-0.222385487262,-2.50390419008,0.225603732471,-2.24659551682,2.62872206214,0.0234663425168,-3.08109952423,1.9506965016,-1.23361379642,-1.47491906059,-0.63025501282,1.09573311384,0.803235041439,4.14187694522,-4.052515332,-2.96219000336,3.07587242004,0.11830088461,-1.13248122789,-3.29058565471,1.62739823873,-0.512005086154,-0.366686847488,-0.351318870268,0.488381812708,1.76836850318,-2.08933318621,-0.856951241554,2.06658245461,-0.750489179585,-0.247941519912,2.1064915316,-0.566758799124,0.375726082093,0.364546137612,-0.816996033601,1.25889347281,-0.83829696929,-0.349209940209,-0.360483579068,1.36721623986,0.269334889866,-0.800219104078,0.435613594522,0.577154547458,-0.0924317835745
7,-0.0409636756401,0.22168168319,-0.12139879407,-0.164602910206,-0.1960879175,0.130485149968,0.129063410785,-0.0194617620521,0.0695938197553,0.169074858084,-0.616537328905,-0.226588963647,0.0347543424578,0.243139809808,0.000554333434139,0.0715790721638,0.420267911285,0.465909986567,0.853652132833,0.654162931415,-0.708878752343,-0.158156936499,0.205314924255,0.455299493279,0.479812205679,-0.604931231873,-0.350437833824,0.462488887411,-0.0293367375692,-0.853590115254,1.48671430702,0.964231226886,-0.996343977878,0.799051841226,-0.498888773101,-0.709334195005,1.07449373077,0.769358128418,-0.71298168742,1.08400513966,0.845473278794,-1.35918434145,-0.425070050893,-0.710262975745,0.70516400055,0.766875729877,-0.947569354702,-0.834794710936,0.271379272304,0.920291657262,-0.927475709796,-0.000121098454023,-0.477908045292,-0.269386923905,-0.0571312234518,-0.342617517465,-0.263068252121,-0.92138926321,-0.225020713452,0.741091986326,-8.56150387158,-12.5685372691,0.554166745004,-0.462025654177,-0.265052435389,2.71338948964,-2.60141039414,-2.18977875083,2.09611216692,3.7501004119,-3.33773844329,1.8956598698,-4.15757769986,-0.380263294943,0.271991335122,-4.03406477877,1.60699780742,-3.62285595196,1.99573626124,-0.128486306125,-1.9454735327,0.389261411367,0.173594777605,-3.374185762,0.724767755617,3.03339096838,0.10427062131,4.25357502164,-2.45912514853,-3.29790790843,0.363785893653,1.18370030966,-1.24087728185,-4.16903605483,0.686667577082,-1.00614995131,-1.52171694888,0.0735009815084,0.11429803436,1.38060341953,-1.62196064462,0.27477349675,1.19090122412,-0.646256246583,-0.323618401968,2.30708294873,-0.377702125253,0.629521181838,0.94662992306,-1.10111933155,1.58645330503,-1.28838523858,-0.170712143172,-0.384466214118,1.31377863673,0.314420777818,-0.729586005291,0.550781592257,0.535576805898,-0.104799956672
8,0.0232512532813,-0.114308880906,-0.229277168784,-0.115195774565,0.0345821204724,0.0373877952773,-0.107066117916,-0.0529618727581,0.206600024696,0.0848252549991,-0.338106776213,-0.19793701739,-0.30471379384,0.0222896177332,-0.0535766973751,-0.171478669629,0.409878914947,0.263202459936,0.861493395181,0.716962569713,-0.760450081905,-0.25183114069,0.236465054709,0.122549345695,0.523955552563,-0.28117850866,-0.39335868955,0.769400759462,-0.0638585356713,-1.11765939238,1.41503599161,1.13360198469,-1.0849096988,0.40077595761,-0.465682446289,-0.809367979536,0.886455067665,0.789200895408,-0.728497398474,1.1820375436,0.725869336271,-1.26515918224,-0.360119345503,-0.760475809694,0.678833504201,0.99614281622,-0.97827284339,-0.764115201681,0.389064801726,0.798536796103,-0.756631300847,-0.146869405089,-0.487335739988,-0.307646635743,0.0697894400259,-0.308796781693,-0.331991635383,-0.86049346373,-0.17358078429,0.729955982361,12.3614367814,10.5899064437,-3.84749683106,1.54119261305,3.20130279132,-3.93625954538,-1.28289796178,1.3997141677,-0.147822132709,-4.36473959699,7.88252112666,-1.45284903317,-1.95377970048,-3.86806816401,-1.2371607026,-0.373892281155,-2.24692197909,-0.0553121718948,-1.98324817904,1.33150833183,0.874366035791,-2.19206300173,0.262775046847,-2.83351157214,-0.263060176024,3.05639385659,-0.901506077458,1.61097705633,2.04152841945,-1.73296690452,-1.58392339006,2.09201620246,-0.408417381708,-3.5449644241,0.0460424520649,-0.88999581989,-2.12271684325,0.275787682029,-0.441314860296,0.526574285225,-0.728216509745,1.60567266045,0.0971342664152,-0.333661222092,-0.166321134594,2.2316269678,-0.246817732383,0.761018066578,1.37673250859,-1.32083187857,1.81171512088,-1.62488831949,-0.0246864846295,-0.374972061818,1.21779802352,0.362350550407,-0.647038455087,0.667160967603,0.493148925942,-0.11805849499
9,0.323179290268,-0.387258564015,0.069484119403,-0.00263166543562,0.0279973119439,-0.230753302961,-0.116585490585,0.0957030282084,-0.0245777334066,-0.235955591111,0.371320533783,-0.300369875169,-0.372791370124,-0.379061406709,-0.12418481327,-0.0500332316476,0.0418036436428,0.388264780553,0.536265961365,0.840978102651,-0.60401947259,-0.532081022281,0.245640803351,-0.0476394810787,0.372105822674,-0.0593430774831,-0.499822530439,0.781393787758,0.372617719248,-1.17875265999,1.21885649795,1.34710489269,-1.06536678493,0.132571226757,-0.475369426086,-0.868337261374,0.674537112019,0.814829014654,-0.800807348233,1.18471758591,0.701384211587,-1.04510772634,-0.402466339738,-0.774703127016,0.678149910775,1.20432726994,-0.998997769307,-0.687530977675,0.539928244678,0.659134911415,-0.569116112909,-0.320337052173,-0.484435264887,-0.3432272748,0.185133428199,-0.270105093293,-0.392137912545,-0.787987765886,-0.12639165707,0.717454664246,-6.65137991613,-11.6311947675,5.04671942235,1.38728515032,-3.79028344988,0.0859066500295,0.76390921393,0.401906067819,-3.86630166457,-0.0781249940056,3.22883496544,0.772486559047,0.0722613661923,-3.13720725714,0.628823100507,2.06441958976,-4.12253789411,1.66893706016,-3.73835035593,0.552355584369,1.71870215084,-2.91624440059,-0.00761162739101,-0.448649584691,-2.8242058005,1.17618400231,-1.01634887639,-1.13887315038,6.34875864384,0.455401991449,-2.09733411077,1.95656802973,0.798355630272,-1.66498875152,-0.174059101612,-0.210927166619,-1.99691030112,0.193159133196,-0.982196200397,-0.464430334357,0.212043248994,2.72622324759,-0.902274547103,0.0471633638035,0.176915523955,1.89153382307,-0.177401950339,0.744986802764,1.60381669063,-1.45060534112,1.91775803731,-1.81894911328,0.0738560923745,-0.330952742489,1.0830251576,0.411534766344,-0.554354195122,0.782617291451,0.450699101553,-0.132085740128
