time,rho00re,rho00im,rho01re,rho01im,rho10re,rho10im,rho11re,rho11im,totalpop,sigmaz
0.0,0.9997963132733998,0.0,-0.0016082894882220003,0.0002308438102360002,-0.0016082894882220003,-0.0002308438102360002,-0.0025085003336031,0.0,0.9972878129393999,1.0023048136064998
0.0010000000000000002,0.9997948457769998,0.0,-0.001606476794832,0.0012366512815679,-0.001606476794832,-0.0012366512815679,-0.0025070328374186997,0.0,0.9972878129393999,1.0023018786134001
0.0020000000000000005,0.9997913666743999,0.0,-0.001602860095256,0.0022424484607039994,-0.001602860095256,-0.0022424484607039994,-0.0025035537353397,0.0,0.9972878129393999,1.0022949204115001
0.0029999999999999996,0.9997858759948999,0.0,-0.001597439374741,0.0032482278811499002,-0.001597439374741,-0.0032482278811499002,-0.0024980630554153,0.0,0.9972878129393999,1.0022839390502
0.004000000000000001,0.9997783737801,0.0,-0.001590214632122,0.004253982076281299,-0.001590214632122,-0.004253982076281299,-0.0024905608406322,0.0,0.9972878129393999,1.0022689346204
0.004999999999999999,0.9997688600876999,0.0,-0.001581185879827,0.00525970357943,-0.001581185879827,-0.00525970357943,-0.0024810471489065005,0.0,0.9972878129393999,1.002249907237
0.005999999999999999,0.9997573349932999,0.0,-0.0015703531438780003,0.0062653849238999,-0.0015703531438780003,-0.0062653849238999,-0.0024695220530874997,0.0,0.9972878129393999,1.0022268570451
0.007000000000000001,0.9997437985802001,0.0,-0.001557716463895,0.007271018643083299,-0.001557716463895,-0.007271018643083299,-0.0024559856409595,0.0,0.9972878129393999,1.0021997842204997
0.008000000000000002,0.9997282509539002,0.0,-0.001543275893083,0.008276597270433998,-0.001543275893083,-0.008276597270433998,-0.0024404380152410997,0.0,0.9972878129393999,1.0021686889695
0.008999999999999998,0.9997106922339002,0.0,-0.0015270314982650003,0.009282113339597001,-0.0015270314982650003,-0.009282113339597001,-0.00242287929358364,0.0,0.9972878129393999,1.0021335715261999
0.009999999999999998,0.9996911225474999,0.0,-0.0015089833598550002,0.01028755938444,-0.0015089833598550002,-0.01028755938444,-0.0024033096085662098,0.0,0.9972878129393999,1.0020944321565999
0.010999999999999998,0.9996695420472002,0.0,-0.0014891315718699998,0.011292927939103997,-0.0014891315718699998,-0.011292927939103997,-0.00238172910770574,0.0,0.9972878129393999,1.0020512711551
0.011999999999999999,0.9996459508927,0.0,-0.001467476241944,0.012298211538031999,-0.001467476241944,-0.012298211538031999,-0.0023581379534473998,0.0,0.9972878129393999,1.0020040888459998
0.013000000000000001,0.9996203492619999,0.0,-0.0014440174913100002,0.0133034027160912,-0.0014440174913100002,-0.0133034027160912,-0.0023325363231685805,0.0,0.9972878129393999,1.0019528855864
0.014000000000000002,0.9995927373487999,0.0,-0.001418755454813,0.014308494008579739,-0.001418755454813,-0.014308494008579739,-0.00230492440917313,0.0,0.9972878129393999,1.001897661758
0.015000000000000003,0.9995631153575,0.0,-0.0013916902809079999,0.015313477951279996,-0.0013916902809079999,-0.015313477951279996,-0.0022753024186998793,0.0,0.9972878129393999,1.001838417776
0.016000000000000004,0.999531483512,0.0,-0.001362822131669,0.016318347080543,-0.001362822131669,-0.016318347080543,-0.0022436705739106,0.0,0.9972878129393999,1.0017751540867
0.017000000000000005,0.9994978420513,0.0,-0.001332151182782,0.017323093933379,-0.001332151182782,-0.017323093933379,-0.0022100291118954,0.0,0.9972878129393999,1.0017078711631
0.017999999999999995,0.9994621912245,0.0,-0.001299677623547,0.018327711047318,-0.001299677623547,-0.018327711047318,-0.0021743782846687003,0.0,0.9972878129393999,1.0016365695084002
0.018999999999999996,0.9994245312985999,0.0,-0.001265401656882,0.019332190960794,-0.001265401656882,-0.019332190960794,-0.0021367183591732,0.0,0.9972878129393999,1.0015612496582
0.019999999999999997,0.9993848625564002,0.0,-0.001229323499325,0.020336526212915,-0.001229323499325,-0.020336526212915,-0.0020970496172676998,0.0,0.9972878129393999,1.0014819121744
0.020999999999999998,0.9993431852960999,0.0,-0.0011914433810350001,0.021340709343613998,-0.0011914433810350001,-0.021340709343613998,-0.0020553723557350002,0.0,0.9972878129393999,1.0013985576504
0.021999999999999995,0.9992994998258002,0.0,-0.001151761545793,0.022344732893765002,-0.001151761545793,-0.022344732893765002,-0.0020116868862794296,0.0,0.9972878129393999,1.0013111867119
0.022999999999999996,0.9992538064758001,0.0,-0.001110278250995,0.023348589405198,-0.001110278250995,-0.023348589405198,-0.00196599353551914,0.0,0.9972878129393999,1.001219800011
0.023999999999999997,0.9992061055845,0.0,-0.001066993767664,0.02435227142068,-0.001066993767664,-0.02435227142068,-0.00191829264499042,0.0,0.9972878129393999,1.0011243982312
0.024999999999999998,0.9991563975108999,0.0,-0.0010219083804480001,0.02535577148412,-0.0010219083804480001,-0.02535577148412,-0.00186858457113748,0.0,0.9972878129393999,1.0010249820811001
0.026000000000000002,0.999104682624,0.0,-0.0009750223876219998,0.02635908214046,-0.0009750223876219998,-0.02635908214046,-0.0018168696853258,0.0,0.9972878129393999,1.0009215523094999
0.027000000000000003,0.9990509613137002,0.0,-0.0009263361010770001,0.027362195935859996,-0.0009263361010770001,-0.027362195935859996,-0.0017631483738175,0.0,0.9972878129393999,1.0008141096869998
0.028000000000000004,0.9989952339774,0.0,-0.0008758498463310001,0.02836510541774,-0.0008758498463310001,-0.02836510541774,-0.0017074210377900003,0.0,0.9972878129393999,1.0007026550152003
0.029000000000000005,0.9989375010333001,0.0,-0.0008235639625350001,0.0293678031347,-0.0008235639625350001,-0.0293678031347,-0.0016496880933221,0.0,0.9972878129393999,1.000587189125
0.030000000000000006,0.9988777629109998,0.0,-0.0007694788024619999,0.030370281636820002,-0.0007694788024619999,-0.030370281636820002,-0.0015899499713940997,0.0,0.9972878129393999,1.0004677128822002
0.031000000000000007,0.9988160200563001,0.0,-0.000713594732504,0.03137253347545,-0.000713594732504,-0.03137253347545,-0.0015282071178844999,0.0,0.9972878129393999,1.0003442271760001
0.03200000000000001,0.9987522729327001,0.0,-0.0006559121326900001,0.03237455120346,-0.0006559121326900001,-0.03237455120346,-0.0014644599935678998,0.0,0.9972878129393999,1.0002167329259
0.03300000000000001,0.9986865220133998,0.0,-0.0005964313966669999,0.033376327375239996,-0.0005964313966669999,-0.033376327375239996,-0.0013987090741073998,0.0,0.9972878129393999,1.0000852310874002
0.03400000000000001,0.9986187677892999,0.0,-0.0005351529317150001,0.03437785454663,-0.0005351529317150001,-0.03437785454663,-0.0013309548500665999,0.0,0.9972878129393999,0.9999497226399001
0.03500000000000001,0.9985490107660999,0.0,-0.000472077158734,0.0353791252753,-0.000472077158734,-0.0353791252753,-0.00126119782688204,0.0,0.9972878129393999,0.9998102085926999
0.03599999999999999,0.9984772514649999,0.0,-0.00040720451225000005,0.036380132120410004,-0.00040720451225000005,-0.036380132120410004,-0.0011894385248865601,0.0,0.9972878129393999,0.9996666899887001
0.03699999999999999,0.9984034904188002,0.0,-0.00034053544041700017,0.03738086764294,-0.00034053544041700017,-0.03738086764294,-0.00111567747928272,0.0,0.9972878129393999,0.9995191678992
0.03799999999999999,0.9983277281802,0.0,-0.00027207040501090005,0.03838132440562,-0.00027207040501090005,-0.03838132440562,-0.0010399152401557,0.0,0.9972878129393999,0.9993676434196
0.03899999999999999,0.9982499653114999,0.0,-0.00020180988143800004,0.039381494973050005,-0.00020180988143800004,-0.039381494973050005,-0.0009621523724589002,0.0,0.9972878129393999,0.9992121176845
0.039999999999999994,0.9981702023956001,0.0,-0.00012975435871649996,0.040381371911749994,-0.00012975435871649996,-0.040381371911749994,-0.0008823894560157999,0.0,0.9972878129393999,0.9990525918508002
0.040999999999999995,0.9980884400248001,0.0,-5.59043394985e-05,0.04138094779018,-5.59043394985e-05,-0.04138094779018,-0.0008006270855178,0.0,0.9972878129393999,0.9988890671092999
0.041999999999999996,0.9980046788096001,0.0,1.973965995009982e-05,0.042380215178770005,1.973965995009982e-05,-0.042380215178770005,-0.0007168658705157,0.0,0.9972878129393999,0.9987215446807
0.04299999999999999,0.9979189193750999,0.0,9.717710974240008e-05,0.0433791666501,9.717710974240008e-05,-0.0433791666501,-0.0006311064354140999,0.0,0.9972878129393999,0.9985500258106998
0.04399999999999999,0.9978311623584999,0.0,0.00017640746636310016,0.04437779477882,0.00017640746636310016,-0.04437779477882,-0.0005433494194759999,0.0,0.9972878129393999,0.9983745117795
0.04499999999999999,0.9977414084158,0.0,0.00025743017268689983,0.0453760921418,0.00025743017268689983,-0.0453760921418,-0.00045359547680889987,0.0,0.9972878129393999,0.9981950038932
0.04599999999999999,0.9976496582164,0.0,0.0003402446579690994,0.04637405131812,0.0003402446579690994,-0.04637405131812,-0.00036184527636640005,0.0,0.9972878129393999,0.9980115034921001
0.04699999999999999,0.9975559124413997,0.0,0.00042485033784649996,0.04737166488917,0.00042485033784649996,-0.04737166488917,-0.00026809950194079995,0.0,0.9972878129393999,0.9978240119433
0.047999999999999994,0.9974601717911,0.0,0.0005112466143475003,0.0483689254387,0.0005112466143475003,-0.0483689254387,-0.00017235885215759994,0.0,0.9972878129393999,0.9976325306436999
0.048999999999999995,0.9973624369800002,0.0,0.00059943287588128,0.04936582555286,0.00059943287588128,-0.04936582555286,-7.46240404772002e-05,0.0,0.9972878129393999,0.9974370610197001
0.049999999999999996,0.9972627087335999,0.0,0.0006894084972490802,0.05036235782023,0.0006894084972490802,-0.05036235782023,2.5104204823000153e-05,0.0,0.9972878129393999,0.9972376045307001
0.051000000000000004,0.9971609877973,0.0,0.0007811728396440001,0.05135851483197,0.0007811728396440001,-0.05135851483197,0.00012682514063250006,0.0,0.9972878129393999,0.9970341626591
0.052000000000000005,0.9970572749304003,0.0,0.0008747252506433999,0.05235428918178999,0.0008747252506433999,-0.05235428918178999,0.0002305380090411999,0.0,0.9972878129393999,0.9968267369211998
0.053000000000000005,0.996951570903,0.0,0.0009700650642300004,0.05334967346603,0.0009700650642300004,-0.05334967346603,0.00033624203731690006,0.0,0.9972878129393999,0.9966153288642999
0.054000000000000006,0.9968438765021,0.0,0.0010671916007761,0.05434466028372,0.0010671916007761,-0.05434466028372,0.00044393643792875004,0.0,0.9972878129393999,0.9963999400636
0.05500000000000001,0.9967341925305998,0.0,0.0011661041670588998,0.055339242236630004,0.0011661041670588998,-0.055339242236630004,0.00055362040854235,0.0,0.9972878129393999,0.9961805721226
0.05600000000000001,0.9966225198073,0.0,0.0012668020562513,0.05633341192936999,0.0012668020562513,-0.05633341192936999,0.0006652931320348099,0.0,0.9972878129393999,0.9959572266750001
0.05700000000000001,0.9965088591628,0.0,0.0013692845479271,0.057327161969350005,0.0013692845479271,-0.057327161969350005,0.0007789537764925,0.0,0.9972878129393999,0.9957299053862
0.05800000000000001,0.9963932114435,0.0,0.0014735509080648999,0.05832048496693,0.0014735509080648999,-0.05832048496693,0.0008946014952171,0.0,0.9972878129393999,0.9954986099495
0.05899999999999998,0.9962755775130001,0.0,0.0015796003890587002,0.05931337353542,0.0015796003890587002,-0.05931337353542,0.0010122354267394,0.0,0.9972878129393999,0.995263342086
0.06000000000000001,0.9961559582449,0.0,0.0016874322297175004,0.06030582029121,0.0016874322297175004,-0.06030582029121,0.0011318546948178,0.0,0.9972878129393999,0.9950241035502
0.060999999999999985,0.9960343545307001,0.0,0.001797045655246,0.06129781785369,0.001797045655246,-0.06129781785369,0.0012534584084424,0.0,0.9972878129393999,0.9947808961227999
0.06200000000000001,0.9959107672770999,0.0,0.0019084398772799005,0.06228935884544,0.0019084398772799005,-0.06228935884544,0.0013770456618503,0.0,0.9972878129393999,0.9945337216157
0.06299999999999999,0.9957851974048001,0.0,0.0020216140938622,0.06328043589224,0.0020216140938622,-0.06328043589224,0.00150261553452714,0.0,0.9972878129393999,0.9942825818701999
0.06400000000000002,0.9956576458493002,0.0,0.00213656748947533,0.0642710416231,0.00213656748947533,-0.0642710416231,0.0016301670912092898,0.0,0.9972878129393999,0.9940274787571001
0.06499999999999999,0.995528113558,0.0,0.0022532992350162502,0.06526116867036999,0.0022532992350162502,-0.06526116867036999,0.0017596993818970001,0.0,0.9972878129393999,0.9937684141746
0.06600000000000002,0.9953966014970002,0.0,0.002371808487809599,0.06625080966968,0.002371808487809599,-0.06625080966968,0.0018912114418580001,0.0,0.9972878129393999,0.9935053900546003
0.06699999999999999,0.9952631106484002,0.0,0.0024920943916172,0.0672399572602,0.0024920943916172,-0.0672399572602,0.002024702291636,0.0,0.9972878129393999,0.9932384083563999
0.06800000000000002,0.9951276420030002,0.0,0.0026141560766340002,0.06822860408447999,0.0026141560766340002,-0.06822860408447999,0.0021601709370557996,0.0,0.9972878129393999,0.9929674710655998
0.06899999999999999,0.9949901965693002,0.0,0.0027379926594930004,0.06921674278866,0.0027379926594930004,-0.06921674278866,0.002297616369228,0.0,0.9972878129393999,0.9926925802011001
0.07000000000000002,0.9948507753758001,0.0,0.0028636032432732992,0.07020436602242999,0.0028636032432732992,-0.07020436602242999,0.0024370375645642,0.0,0.9972878129393999,0.9924137378103
0.07099999999999998,0.9947093794545999,0.0,0.0029909869174993995,0.07119146643915,0.0029909869174993995,-0.07119146643915,0.002578433484773,0.0,0.9972878129393999,0.9921309459702
0.07199999999999998,0.9945660098626001,0.0,0.0031201427581364002,0.07217803669589,0.0031201427581364002,-0.07217803669589,0.0027218030768793996,0.0,0.9972878129393999,0.9918442067859999
0.07299999999999998,0.9944206676656,0.0,0.0032510698276185996,0.07316406945339,0.0032510698276185996,-0.07316406945339,0.0028671452732223005,0.0,0.9972878129393999,0.9915535223923999
0.07399999999999998,0.9942733539479001,0.0,0.0033837671748365994,0.07414955737636,0.0033837671748365994,-0.07414955737636,0.0030144589914702,0.0,0.9972878129393999,0.9912588949564001
0.07499999999999998,0.9941240698051999,0.0,0.0035182338351340803,0.07513449313323,0.0035182338351340803,-0.07513449313323,0.0031637431346176006,0.0,0.9972878129393999,0.9909603266696001
0.07599999999999998,0.9939728163487,0.0,0.0036544688303334003,0.07611886939643,0.0036544688303334003,-0.07611886939643,0.003314996591006301,0.0,0.9972878129393999,0.9906578197574
0.07699999999999999,0.9938195947048,0.0,0.0037924711687129997,0.07710267884237001,0.0037924711687129997,-0.07710267884237001,0.0034682182343257007,0.0,0.9972878129393999,0.9903513764709
0.07799999999999999,0.9936644060165,0.0,0.0039322398450414,0.07808591415148,0.0039322398450414,-0.07808591415148,0.003623406923618482,0.0,0.9972878129393999,0.9900409990925001
0.07899999999999999,0.9935072514359999,0.0,0.0040737738405621,0.07906856800826999,0.0040737738405621,-0.07906856800826999,0.00378056150329704,0.0,0.9972878129393999,0.9897266899325998
0.07999999999999999,0.9933481321368,0.0,0.0042170721230018,0.08005063310144,0.0042170721230018,-0.08005063310144,0.003939680803142701,0.0,0.9972878129393999,0.9894084513325
0.08099999999999999,0.9931870493016998,0.0,0.0043621336465827,0.08103210212385001,0.0043621336465827,-0.08103210212385001,0.004100763638321299,0.0,0.9972878129393999,0.9890862856631001
0.08199999999999999,0.9930240041292999,0.0,0.0045089573520143,0.08201296777263999,0.0045089573520143,-0.08201296777263999,0.0042638088093844,0.0,0.9972878129393999,0.9887601953202999
0.08299999999999999,0.9928589978369999,0.0,0.0046575421665118,0.08299322274932,0.0046575421665118,-0.08299322274932,0.00442881510229319,0.0,0.9972878129393999,0.9884301827342998
0.08399999999999999,0.9926920316516,0.0,0.00480788700377045,0.08397285975965998,0.00480788700377045,-0.08397285975965998,0.0045957812884045,0.0,0.9972878129393999,0.9880962503619999
0.08499999999999999,0.9925231068146001,0.0,0.004959990764058379,0.08495187151393001,0.004959990764058379,-0.08495187151393001,0.004764706124496301,0.0,0.9972878129393999,0.9877584006902002
0.08599999999999998,0.9923522245863001,0.0,0.0051138523340915005,0.08593025072696,0.0051138523340915005,-0.08593025072696,0.0049355883527685005,0.0,0.9972878129393999,0.9874166362336002
0.08699999999999998,0.9921793862378001,0.0,0.005269470587135399,0.08690799011794001,0.005269470587135399,-0.08690799011794001,0.0051084267008581,0.0,0.9972878129393999,0.9870709595378001
0.08799999999999998,0.9920045930574,0.0,0.0054268443829797,0.08788508241078,0.0054268443829797,-0.08788508241078,0.0052832198818477,0.0,0.9972878129393999,0.9867213731753
0.08899999999999998,0.9918278463450999,0.0,0.005585972567953701,0.08886152033406002,0.005585972567953701,-0.08886152033406002,0.005459966594254,0.0,0.9972878129393999,0.9863678797508999
0.08999999999999998,0.9916491474171,0.0,0.0057468539748827,0.08983729662100001,0.0057468539748827,-0.08983729662100001,0.005638665522087,0.0,0.9972878129393999,0.9860104818951999
0.09099999999999998,0.9914684976042999,0.0,0.005909487423207399,0.09081240400957,0.005909487423207399,-0.09081240400957,0.005819315334802001,0.0,0.9972878129393999,0.9856491822695
0.09199999999999998,0.9912858982517999,0.0,0.006073871718863221,0.09178683524270001,0.006073871718863221,-0.09178683524270001,0.006001914687356,0.0,0.9972878129393999,0.985283983565
0.09299999999999999,0.9911013507190999,0.0,0.006240005654344961,0.09276058306797001,0.006240005654344961,-0.09276058306797001,0.006186462220168,0.0,0.9972878129393999,0.9849148884986001
0.09399999999999999,0.9909148563796999,0.0,0.006407888008731001,0.09373364023814,0.006407888008731001,-0.09373364023814,0.006372956559191001,0.0,0.9972878129393999,0.9845418998207002
0.09499999999999999,0.9907264166230998,0.0,0.006577517547648901,0.09470599951081,0.006577517547648901,-0.09470599951081,0.00656139631586,0.0,0.9972878129393999,0.9841650203075998
0.09599999999999999,0.9905360328515,0.0,0.0067488930233113005,0.09567765364864,0.0067488930233113005,-0.09567765364864,0.006751780087142001,0.0,0.9972878129393999,0.9837842527647002
