order,q0,q1,q2,q3,q4,q5,q6,q7,q8,p0,p1,p2,p3,p4,p5,p6,p7,p8
55.0,-0.0024460208415704,0.0009834092308771002,0.0009916169508577498,-0.0002714758712645001,-0.0011638963073086002,0.00140243506143,-0.0010494075108033998,-0.0008492297281410003,-0.00074388508643967,-0.0005262923807959998,-0.0050680264134171,0.0007247426362946595,-0.003685763390193,0.002096049188235217,0.0014931806496527,0.0009702533724764,-0.0005469450630720002,0.002155101630311
56.0,0.000764278214992,0.0023321787305627,0.0007407628741290005,0.000577637026205,-0.0016650285023000002,0.0009209671979234002,-0.00130467509616244,-0.0006727797827291998,-0.0013602617254339997,0.0023785764496903,-0.0045955595304584,0.0009088117784889999,-0.003630133528671001,0.0017613094067794003,0.0018151724955258997,0.0006747884743068999,-0.0007126699344263002,0.0018731086293477
57.0,0.0016793235613540003,0.0035099031443159997,0.0005031463817535,0.001358263876605,-0.0020518780430491,0.0004046527284740001,-0.0014882409969879998,-0.00047942493015922015,-0.0018666085108179,-0.0018430935108918003,-0.0038207262135112005,0.0010000297039399998,-0.003370279629449,0.0012939191155551,0.0019903052349112904,0.00031100397343499994,-0.0008460523212939,0.0013949177773927002
58.0,-0.0024217295939130004,0.004443459644685,0.0002854291697406402,0.00202045922309,-0.0023226699164611503,-0.00010347746408499985,-0.001540486194545,-0.00023824209142500008,-0.0021815684478869,-0.0005438450956016998,-0.0027736043758448993,0.0010439368693171002,-0.0029405489417419993,0.0007282897341422,0.0019992930040769,-0.00010502421930199992,-0.0009464733253618602,0.0007770583321204002
59.0,0.0007256309202244002,0.005043550722631,7.228122096999967e-06,0.0025653939017309,-0.0024816753130655995,-0.0005854446675200001,-0.0014533914375699998,2.5417270173399685e-05,-0.0023009031629631,0.0023630029275347997,-0.0014712287067400005,0.0010500113714556,-0.0023954672699127997,9.169902220969992e-05,0.0018590515121352,-0.000514289186749,-0.0009621041066136,0.00011692889775060007
60.0,0.0016827483748739999,0.005242965499394001,-0.00032305926850440014,0.0029880643781219993,-0.0024862306382215003,-0.001022036486291,-0.0012789808221987,0.00025066201630640026,-0.0022496786720548,-0.0018065911958858,-1.6648126803599576e-05,0.0009611186402164,-0.0017680650187817,-0.0005869711993275999,0.0016096869920502002,-0.0008880906956082,-0.0009028300941003001,-0.0005408069721007999
61.0,-0.0024036674303586996,0.005057915238093839,-0.0005870834384690004,0.0032490005892105997,-0.0022823635216964997,-0.0013807510725885003,-0.0010367583275412,0.0004475226914858,-0.0020043237665152,-0.0005493334628623999,0.0014287530020078,0.0007832381514130003,-0.0010889231328870999,-0.0012463031643311002,0.0012940622237010003,-0.0012298195224427998,-0.0008174600633663002,-0.0011629302137690003
62.0,0.0007233932303654999,0.004530099044777301,-0.0007440990769050002,0.0033244470304960006,-0.0018795636412299998,-0.0016367537754138999,-0.0007057216515591401,0.0006543126879477,-0.0015630419586582002,0.0023432269362608,0.0027482871845213998,0.0005893107438189992,-0.0004026497249168599,-0.00181601100769,0.0009349271852155002,-0.001501907951918,-0.0006886301971374,-0.0016718736118605999
63.0,0.0016542438486110002,0.0036584802315841997,-0.000857852641913,0.0032449074474739997,-0.0013404191118745,-0.0017839571879137005,-0.0003056898919971898,0.0008263520541218998,-0.0009995640474161,-0.0017833729524196998,0.0038633902196649,0.00036813427060599995,0.00026074622749010007,-0.002260252217046,0.0005269047695840003,-0.0016448209363470003,-0.00047672545376195986,-0.0020206568091874003
64.0,-0.0023581043025021997,0.002468591541275,-0.0009258434646719996,0.0030505713704209996,-0.0007205928785148601,-0.0018284682991779604,0.00010637863898091006,0.0008947794521895803,-0.0003776646909365701,-0.0005321177520597999,0.004684622538788,5.899833666419968e-05,0.0008945043233930999,-0.0025585741435470003,6.535013220599992e-05,-0.0016623076686279998,-0.0002251020784473996,-0.0022211922424692
65.0,0.0007252776609186001,0.0010913424216087001,-0.0008769730206585998,0.0027471670101386,-6.066196249478999e-05,-0.0017771226419064003,0.0005105792187018699,0.00087723765761574,0.00028395960973510016,0.0022965204336842003,0.0051516241107592,-0.000279809423638,0.0014701453516320002,-0.0026739473544483998,-0.0004202844564759999,-0.0015954143198250001,2.4409960955601094e-06,-0.0022543072372799003
66.0,0.001614277957186,-0.00032353969125350004,-0.0007163433395160997,0.0023408007844789996,0.00058781402586383,-0.0016323558893479996,0.0009050761695831997,0.00081984251154156,0.0009309173076462,-0.0017690575625737997,0.005272557991757599,-0.0005266671556651996,0.0019348927108187,-0.0025871993685854,-0.0008805129659155,-0.0014330859948981397,0.0002185614524253,-0.00206677232175132
67.0,-0.00231579991716,-0.0017066376583483,-0.0005020751962519998,0.0018680248785671997,0.00117767545743501,-0.0013793264243903997,0.0012377803981414197,0.000700892472006661,0.0014711408384229,-0.0005166204888984701,0.0050379346111658,-0.000674975874813,0.0022739516035646997,-0.0023396459102363,-0.0012776377998855,-0.0011427811942086,0.00044264300817459994,-0.0016772947577042001
68.0,0.0006915272543537998,-0.0029949621288173,-0.00022144098723500018,0.0013635912798720998,0.0016984689207006,-0.0010009856066149996,0.0014548967128705996,0.0004993171587819999,0.0018617789350685802,0.0022465709470012004,0.004399143028881,-0.0007762577251519999,0.0025286704721539997,-0.0019928688554224096,-0.0015879400594119002,-0.0007599584892188,0.000618034210826,-0.0011721865409626
69.0,0.0015968443633600001,-0.004075849502089,0.00011816397487099984,0.0008323333744129999,0.0021434912136648,-0.0005224158004379998,0.0015744363354266995,0.00026528522713500013,0.0021031980400519996,-0.0017041479361083003,0.0033887593461126,-0.000777464622099,0.0027218301923734,-0.0015592542950818,-0.0017931356764272002,-0.0003459756812685003,0.0006980306790269999,-0.0006061908221202002
70.0,-0.0022577226480602003,-0.004859751292558541,0.0003784021090459007,0.00028195493946839994,0.0024669116093917,-7.762265689000014e-06,0.001622622829249,3.753579954929994e-05,0.0021673970436877,-0.0005379856833991,0.002147478839241,-0.0006113276524930001,0.002822213201162,-0.001026875842475,-0.0018826322279211997,8.832242554473977e-05,0.000715414240875,-3.9811893501999114e-06
71.0,0.0006390847549274,-0.005301825449373,0.00044375575830399967,-0.00026507972909600003,0.0026289265650163,0.0004894581948329998,0.0015644352829119995,-0.00020801312150830003,0.0020366252281113,0.0022085125872881002,0.0007880711732050005,-0.0003563470422093002,0.002801641461162,-0.0004275266492933999,-0.0018439756349448004,0.0005329526207108998,0.0006915092850368999,0.0005767877668785001
72.0,0.0015920833203980002,-0.0053389305553556005,0.0003767040393180002,-0.0008081486875034001,0.0026494014191231997,0.0009416059475849999,0.0013782759158555,-0.0004615474123973999,0.001759995877837,-0.0016245398166713,-0.0006355500772539,-0.0001265052973279997,0.0026727785647523003,0.00018679355420100013,-0.0016534183731270005,0.0009290056581695002,0.0005823511213636,0.0010850879176005
73.0,-0.0021836255552521097,-0.0049345563002121,0.00026341666849549994,-0.0013589023570698,0.002556073534289,0.0013260086162493001,0.00111626427181,-0.0006456214937906998,0.0013867249937102003,-0.0005769877871718999,-0.0020307994736813,6.795189052693002e-05,0.0024438130359665,0.0007942332360211,-0.0013108777697619003,0.001245510062129187,0.00037954125858089997,0.00151893118550158
