time,rho00re,rho00im,rho01re,rho01im,rho02re,rho02im,rho03re,rho03im,rho10re,rho10im,rho11re,rho11im,rho12re,rho12im,rho13re,rho13im,rho20re,rho20im,rho21re,rho21im,rho22re,rho22im,rho23re,rho23im,rho30re,rho30im,rho31re,rho31im,rho32re,rho32im,rho33re,rho33im,totalpop
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0010000000000000002,0.9994640871116,0.0,-0.01276489251948,-0.015964950269710003,0.004492487104508,0.009547567253837002,0.0,0.0,-0.01276489251948,0.015964950269710003,0.0004227562211809,0.0,-0.00021253556220360002,-5.102943050146999e-05,0.0,0.0,0.004492487104508,-0.009547567253837002,-0.00021253556220360002,5.102943050146999e-05,0.0001131560834885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999994163999
0.0020000000000000005,0.9986015409003999,0.0,-0.03016649004759999,-0.0074542992922999995,0.014490791468900002,0.012016380910920001,0.0,0.0,-0.03016649004759999,0.0074542992922999995,0.001019067441437,0.0,-0.0005555182608833001,-0.00027500473512229997,0.0,0.0,0.014490791468900002,-0.012016380910920001,-0.0005555182608833001,0.00027500473512229997,0.00037939049366679994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999988355001
0.0029999999999999996,0.9984681294379001,0.0,-0.026039818208940003,0.009482093634426002,0.022115952908000003,0.0060007422618699995,0.0,0.0,-0.026039818208940003,-0.009482093634426002,0.0009090515165147001,0.0,-0.0005850890024286,-0.0004579546362827,0.0,0.0,0.022115952908000003,-0.0060007422618699995,-0.0005850890024286,0.0004579546362827,0.0006228173052212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999982601
0.004000000000000001,0.9989249429686,0.0,-0.01110675283846,0.008999239342079001,0.02181173283314,-0.002686116139049,0.0,0.0,-0.01110675283846,-0.008999239342079001,0.00038087243383110004,0.0,-0.00031009536478009993,-0.00034641701380499996,0.0,0.0,0.02181173283314,0.002686116139049,-0.00031009536478009993,0.00034641701380499996,0.0006941822894110999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999976919002
0.004999999999999999,0.9991696073612,0.0,-0.009064509363851999,-0.003174999112554,0.01563227819948,-0.0065973275451579995,0.0,0.0,-0.009064509363851999,0.003174999112554,0.00023188927287029997,0.0,-6.341590394309e-05,-7.713474587018e-05,0.0,0.0,0.01563227819948,0.0065973275451579995,-6.341590394309e-05,7.713474587018e-05,0.0005985004988862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999997133
0.005999999999999999,0.9990236800735,0.0,-0.01826723035365,-0.006706502302339999,0.010382070298585,-0.00414530398055,0.0,0.0,-0.01826723035365,0.006706502302339999,0.0005046195631131,0.0,-5.181516808042799e-06,5.585243997237e-05,0.0,0.0,0.010382070298585,0.00414530398055,-5.181516808042799e-06,-5.585243997237e-05,0.00047169694768810005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999965844001
0.007000000000000001,0.9988948179121,0.0,-0.02235455002088,-0.00032588793804823996,0.009884707564965,0.00015595524023637002,0.0,0.0,-0.02235455002088,0.00032588793804823996,0.0006795961213486,0.0,-3.634430016967e-05,2.5035990597303994e-05,0.0,0.0,0.009884707564965,-0.00015595524023637002,-3.634430016967e-05,-2.5035990597303994e-05,0.00042558201276720004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999960463999
0.008000000000000002,0.9989637575097999,0.0,-0.0183245381693,0.003580799386038,0.01227322248753,0.002032998151663,0.0,0.0,-0.0183245381693,-0.003580799386038,0.0005817083170761999,0.0,-6.143370610100001e-05,1.0494738111397798e-05,0.0,0.0,0.01227322248753,-0.002032998151663,-6.143370610100001e-05,-1.0494738111397798e-05,0.00045452969159119996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999955184
0.008999999999999998,0.9990459943109998,0.0,-0.014986525129309999,0.0012607078961297002,0.014121201059069999,0.0013791506204059998,0.0,0.0,-0.014986525129309999,-0.0012607078961297002,0.000463262923222,0.0,-9.99456086112e-05,8.842407218259e-05,0.0,0.0,0.014121201059069999,-0.0013791506204059998,-9.99456086112e-05,-8.842407218259e-05,0.0004907377651918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999949994999
