time,rho00re,rho00im,rho01re,rho01im,rho02re,rho02im,rho03re,rho03im,rho10re,rho10im,rho11re,rho11im,rho12re,rho12im,rho13re,rho13im,rho20re,rho20im,rho21re,rho21im,rho22re,rho22im,rho23re,rho23im,rho30re,rho30im,rho31re,rho31im,rho32re,rho32im,rho33re,rho33im,totalpop
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0010000000000000002,0.9994645796380999,0.0,-0.012793475153780001,-0.01593096364915,0.004517426457975,0.009530254112962998,0.0,0.0,-0.012793475153780001,0.01593096364915,0.00042236454780389995,0.0,-0.0002123759823254,-5.0832141894669995e-05,0.0,0.0,0.004517426457975,-0.009530254112962998,-0.0002123759823254,5.0832141894669995e-05,0.000113055814166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0020000000000000005,0.9986074835962,0.0,-0.030136087558820003,-0.007293455345388,0.014533102659460001,0.01190096025663,0.0,0.0,-0.030136087558820003,0.007293455345388,0.001014566260186,0.0,-0.0005535701878032,-0.00027312686564379997,0.0,0.0,0.014533102659460001,-0.01190096025663,-0.0005535701878032,0.00027312686564379997,0.0003779501436167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0029999999999999996,0.9984854872951999,0.0,-0.02578004998371,0.009607210897962999,0.02204307103043,0.005751801961319,0.0,0.0,-0.02578004998371,-0.009607210897962999,0.0008974710900582,0.0,-0.0005792440045207,-0.0004519414078609001,0.0,0.0,0.02204307103043,-0.005751801961319,-0.0005792440045207,0.0004519414078609001,0.0006170416147631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.004000000000000001,0.9989468457378001,0.0,-0.010829742310380001,0.008816033563154,0.02148992559164,-0.0029160662485949998,0.0,0.0,-0.010829742310380001,-0.008816033563154,0.00037103022388489993,0.0,-0.00030241070901770005,-0.00033776201551420003,0.0,0.0,0.02148992559164,0.0029160662485949998,-0.00030241070901770005,0.00033776201551420003,0.000682124038351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.004999999999999999,0.9991818753247997,0.0,-0.009146914421783,-0.0034410221686909997,0.01515973787191,-0.006559653489886,0.0,0.0,-0.009146914421783,0.0034410221686909997,0.0002346566623214,0.0,-5.910297531814e-05,-7.421142009323e-05,0.0,0.0,0.01515973787191,0.006559653489886,-5.910297531814e-05,7.421142009323e-05,0.0005834680129409999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005999999999999999,0.9990269325266998,0.0,-0.01850500686672,-0.006594273608046999,0.010073593817156,-0.0038123506151360002,0.0,0.0,-0.01850500686672,0.006594273608046999,0.0005117607057679999,0.0,-5.3563318591018e-06,4.72652950307e-05,0.0,0.0,0.010073593817156,0.0038123506151360002,-5.3563318591018e-06,-4.72652950307e-05,0.0004613067675424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.007000000000000001,0.9989015828962999,0.0,-0.02223540530675,9.272587257620003e-06,0.009909301027795001,0.0004959903217866301,0.0,0.0,-0.02223540530675,-9.272587257620003e-06,0.0006740928125281999,0.0,-3.707823241973e-05,1.18455838607035e-05,0.0,0.0,0.009909301027795001,-0.0004959903217866301,-3.707823241973e-05,-1.18455838607035e-05,0.00042432429121160004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.008000000000000002,0.9989749185307,0.0,-0.01793363488272,0.003616321534257,0.012447434345009998,0.002124335991716,0.0,0.0,-0.01793363488272,-0.003616321534257,0.000565868496002,0.0,-6.05058958857e-05,3.959627875907e-06,0.0,0.0,0.012447434345009998,-0.002124335991716,-6.05058958857e-05,-3.959627875907e-06,0.000459212973214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.008999999999999998,0.9990510744043002,0.0,-0.014807690601979997,0.0010008260826015,0.01419030253933,0.001279628971719,0.0,0.0,-0.014807690601979997,-0.0010008260826015,0.00045363195628370003,0.0,-9.890160831736e-05,8.959416956064e-05,0.0,0.0,0.01419030253933,-0.001279628971719,-9.890160831736e-05,-8.959416956064e-05,0.0004952936393455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.009999999999999998,0.9990123034278001,0.0,-0.01622726015937,-0.0015724273599206002,0.014319345639660003,0.00017915805711792498,0.0,0.0,-0.01622726015937,0.0015724273599206002,0.0004896877435991,0.0,-0.0001810555101634,0.0001770891238741,0.0,0.0,0.014319345639660003,-0.00017915805711792498,-0.0001810555101634,-0.0001770891238741,0.0004980088286967999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.010999999999999998,0.9989467026958001,0.0,-0.01822150785225,-0.0010010389318843,0.0138986945393,-0.00017803118338565003,0.0,0.0,-0.01822150785225,0.0010010389318843,0.0005734327311769001,0.0,-0.00027696183726270003,0.00019119351819460003,0.0,0.0,0.0138986945393,0.00017803118338565003,-0.00027696183726270003,-0.00019119351819460003,0.0004798645729967001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.011999999999999999,0.9989397450463999,0.0,-0.01817259287099,0.00042375647889051997,0.013668096754190001,-0.000128294666873162,0.0,0.0,-0.01817259287099,-0.00042375647889051997,0.000599204321853,0.0,-0.0003460451881049,0.00014610866302080004,0.0,0.0,0.013668096754190001,0.000128294666873162,-0.0003460451881049,-0.00014610866302080004,0.0004610506317441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.013000000000000001,0.9989702689544,0.0,-0.017213375927570003,0.0006309595010696,0.01360448102065,-6.032964949259e-05,0.0,0.0,-0.017213375927570003,-0.0006309595010696,0.0005808979270494001,0.0,-0.0003795864333782,8.436528535345e-05,0.0,0.0,0.01360448102065,6.032964949259e-05,-0.0003795864333782,-8.436528535345e-05,0.00044883311849190004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.014000000000000002,0.9989859224567998,0.0,-0.016892776007040002,3.9806028161100115e-06,0.013568481062679999,-6.110589402610001e-06,0.0,0.0,-0.016892776007040002,-3.9806028161100115e-06,0.0005708079409054,0.0,-0.00038856894070460004,2.4737733840823998e-05,0.0,0.0,0.013568481062679999,6.110589402610001e-06,-0.00038856894070460004,-2.4737733840823998e-05,0.0004432696022666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.015000000000000003,0.9989751501973,0.0,-0.0172749406138,-0.00035745714099784,0.013565464180109999,6.113906363990301e-05,0.0,0.0,-0.0172749406138,0.00035745714099784,0.0005806375179366001,0.0,-0.00037952908944559994,-3.169073498314e-05,0.0,0.0,0.013565464180109999,-6.113906363990301e-05,-0.00037952908944559994,3.169073498314e-05,0.0004442122847475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.016000000000000004,0.9989603508546001,0.0,-0.01762185331407,-0.00015448699506138,0.01359693618793,0.00010533794058126,0.0,0.0,-0.01762185331407,0.00015448699506138,0.0005884686666337,0.0,-0.0003510942902662,-8.069676515966e-05,0.0,0.0,0.01359693618793,-0.00010533794058126,-0.0003510942902662,8.069676515966e-05,0.00045118047871300004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.017000000000000005,0.9989583357944001,0.0,-0.0175403775541,0.00014603598323549997,0.01362534049542,0.00012788126751298,0.0,0.0,-0.0175403775541,-0.00014603598323549997,0.0005792257298855999,0.0,-0.00030544267197219995,-0.0001112508813377,0.0,0.0,0.01362534049542,-0.00012788126751298,-0.00030544267197219995,0.0001112508813377,0.00046243847572659995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.017999999999999995,0.9989628448291998,0.0,-0.01730156831204,0.0001413101837047,0.01366170101177,0.00015798075947939,0.0,0.0,-0.01730156831204,-0.0001413101837047,0.0005613319384154,0.0,-0.00025468402741590004,-0.00011537427366153,0.0,0.0,0.01366170101177,-0.00015798075947939,-0.00025468402741590004,0.00011537427366153,0.0004758232322444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.018999999999999996,0.9989615518875,0.0,-0.017263047747389997,-3.310088217480001e-05,0.01373401565971,0.00016862526393078602,0.0,0.0,-0.017263047747389997,3.310088217480001e-05,0.0005494510638721,0.0,-0.00021341822507929997,-9.539530191991999e-05,0.0,0.0,0.01373401565971,-0.00016862526393078602,-0.00021341822507929997,9.539530191991999e-05,0.0004889970486316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.019999999999999997,0.9989547423977999,0.0,-0.017372410344300003,-9.718446859171999e-05,0.01380524630369,0.00011928857007123998,0.0,0.0,-0.017372410344300003,9.718446859171999e-05,0.0005459749451585,0.0,-0.00018900969079510002,-6.104956613486001e-05,0.0,0.0,0.01380524630369,-0.00011928857007123998,-0.00018900969079510002,6.104956613486001e-05,0.0004992826569325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
