order,q0,q1,q2,q3,p0,p1,p2,p3
0.0,0.0,0.0,0.0,0.0,1.4142135623699998,0.0,0.0,0.0
1.0,-0.8385478667963,0.029021317219239996,-0.01473180798396,0.0,1.1194538692009997,-0.0010107205413817997,-0.002996033472275,0.0
2.0,-1.298942638803,0.04458828004708,-0.025401595507579998,0.0,0.3810069036156,-0.003268508876018,-0.010292770592650002,0.0
3.0,-1.2024695021310001,0.0402025376194,-0.02962089927184,0.0,-0.4471084852774,-0.004874882938571,-0.01775905906987,0.0
4.0,-0.648680584476,0.019363992851880004,-0.02746149103897,0.0,-0.9986997828662,-0.0039022249273570004,-0.021081976590070002,0.0
5.0,0.06438129768414,-0.006825084958258,-0.021031666862159997,0.0,-1.080554231249,0.0003485165366478,-0.018004596879850003,0.0
6.0,0.6147551448634,-0.02583167562627,-0.013234117682480001,0.0,-0.7418427185565,0.006615364203688,-0.009317096227848,0.0
7.0,0.8142457116917001,-0.03001236852888,-0.0064746765183000005,0.0,-0.2071768467425,0.01200693906299,0.001790051946105,0.0
8.0,0.6677208269729,-0.01975936481804,-0.001945839527706,0.0,0.2646610252215,0.013396607916140002,0.011453362665259998,0.0
9.0,0.3249744665008,-0.002244341535464,0.00035387609425834997,0.0,0.5064277203455,0.009200969462888,0.01690814307964,0.0
10.0,-0.024145987897724996,0.013016991879159997,0.0011235110403456,0.0,0.49297636844019993,0.00051402312253309,0.01743947277781,0.0
11.0,-0.2446619406186,0.01911567981044,0.0011917073631686,0.0,0.31172416164289996,-0.009154353349395,0.014230533652729999,0.0
12.0,-0.2983423028862,0.01468991471301,0.0011623762917361,0.0,0.08988941295471001,-0.015507204182460002,0.009421383913705,0.0
13.0,-0.2282587752771,0.0037086304128760004,0.0013314137727329,0.0,-0.07385411264752,-0.0156204792175,0.004994278211905,0.0
14.0,-0.11124439339687,-0.007316390494314,0.001764727182093,0.0,-0.14209532038960998,-0.009460401881863999,0.0020344223942149993,0.0
15.0,-0.011485120629013003,-0.012927077013759999,0.002396540844024,0.0,-0.13173020492536,7.759354635669998e-05,0.0006012373038428,0.0
16.0,0.042649773911127,-0.011229613017515998,0.0030790526695489997,0.0,-0.08425293684358001,0.008630561917881,9.705130110392997e-05,0.0
17.0,0.05542616635930601,-0.004248395675098,0.0036031503131980004,0.0,-0.03618977560120891,0.01253648771612,-0.00018564174858384,0.0
18.0,0.04592456732665599,0.0037122810490999997,0.003744100785663,0.0,-0.004726533111494,0.010557354930394,-0.0006549050369410001,0.0
19.0,0.031079497751936504,0.008566517073773,0.003352211146304,0.0,0.010080582353018001,0.0042886712903690005,-0.0013064089099826003,0.0
20.0,0.01863590062647,0.008423963001066,0.002447509249887,0.0,0.015134678704171997,-0.002870225443083,-0.0018707901000455998,0.0
21.0,0.009337495567756001,0.004152487699091,0.0012483469155364,0.0,0.015997631717349997,-0.007542703183223,-0.0020646788247742,0.0
22.0,0.002088945856265999,-0.0015109186905872,9.564252227385999e-05,0.0,0.014681494397610998,-0.007989865355906,-0.0017832371851321,0.0
23.0,-0.0031920973228209996,-0.005611262797493,-0.0006963264607757001,0.0,0.011599549213991,-0.004716365686188,-0.0011494744466498,0.0
24.0,-0.005982993605971999,-0.006444244606763,-0.0009795368540662,0.0,0.0076297588298199995,0.00011223150186838999,-0.00043108258010450003,0.0
25.0,-0.006574384637187,-0.004157716561223999,-0.0008231626530641001,0.0,0.004133133629278999,0.0039791477907710005,0.00010291005246877003,0.0
26.0,-0.006219132375480999,-0.00035123073654166003,-0.0004523158682637,0.0,0.0017144567719749996,0.0052822157404719995,0.000303707404033377,0.0
27.0,-0.0058708453793389,0.002947601506708,-0.00011837384949249998,0.0,-0.00027900818658599944,0.003928582014357999,0.0001904490459360484,0.0
28.0,-0.005150821369911999,0.0043204847061179994,2.072053584649999e-05,0.0,-0.0027215504885130014,0.0010822309947966001,-8.423246914891998e-05,0.0
29.0,-0.0028755098762739996,0.0035099075687940002,-5.113748182842999e-05,0.0,-0.005265723668150502,-0.0016466044441907,-0.00032270047873572,0.0
30.0,0.001285469409995001,0.0013156105496147001,-0.00024131462199045002,0.0,-0.0061458205069501014,-0.0030550338231420003,-0.00037849760613557006,0.0
31.0,0.005682145215890001,-0.0009857612508916,-0.0004257308734191399,0.0,-0.003653849221782999,-0.002816237431386,-0.00021668939564329997,0.0
32.0,0.007378259900971,-0.0023283592291150996,-0.00051753448781043,0.0,0.0019059999519390014,-0.0014237382778351,8.460575819729002e-05,0.0
33.0,0.004418079212954999,-0.0023075750541517006,-0.0004935430261684001,0.0,0.007620095511062001,0.00023483976076519997,0.000386016621378,0.0
34.0,-0.002129448046362001,-0.0012303229892375,-0.00037948350185936007,0.0,0.00966281803024,0.0013764829991076,0.0005624935296258101,0.0
35.0,-0.0083450403235,0.00017780425246172,-0.00021934129463742902,0.0,0.0062411977733850005,0.0016406475611844,0.0005632151397458401,0.0
36.0,-0.010126935887868001,0.0012011124710974,-5.363638634716e-05,0.0,-0.0006693749268220992,0.00113266324368209,0.00042601171114858995,0.0
37.0,-0.006338477257529,0.0014663504609879999,8.6670258786055e-05,0.0,-0.006490746739044201,0.00025536835086869,0.00024267570777329996,0.0
38.0,0.0001799850464580012,0.0010396829418352,0.00017977857280561998,0.0,-0.007359216320484299,-0.00053478633308244,9.987667326920602e-05,0.0
39.0,0.004627452533884999,0.0002919516012038901,0.00021609822255390002,0.0,-0.0030004053512990006,-0.00092526639593356,3.265063638999999e-05,0.0
40.0,0.0037382081693531992,-0.00035127332481353,0.00020446639373722,0.0,0.003060261040893,-0.0008362007871135001,1.602773691239999e-05,0.0
41.0,-0.0018796051984259995,-0.0006271295673681,0.00017302329243299998,0.0,0.006052548258454998,-0.00039790974940732006,-5.671072731690003e-06,0.0
42.0,-0.008203799052005,-0.00052115797830717,0.00015838114778352004,0.0,0.003332595208781,0.00014628189167910298,-7.510246154986003e-05,0.0
43.0,-0.010588969862056,-0.00020916232671966997,0.00018657099966449997,0.0,-0.0038178478093043,0.000559399998603,-0.00019265854842100006,0.0
44.0,-0.006877586680392,8.214936220790003e-05,0.0002573167415409,0.0,-0.011076978241450005,0.00070322401672147,-0.0003179902534285,0.0
45.0,0.0012146093317540003,0.00020525063266655998,0.00034258666686592997,0.0,-0.013928041985067998,0.0005738972448376499,-0.00039780393600020005,0.0
46.0,0.009263435241366899,0.00014645746634853502,0.0004017359997691001,0.0,-0.010542037222631598,0.00027771867403623003,-0.0003998437305703,0.0
47.0,0.013001222928868997,-5.4954905904500355e-06,0.00040471076481130003,0.0,-0.002803600507292,-3.311384822131402e-05,-0.00033111762530484005,0.0
48.0,0.010874063485448998,-0.00013685257314240002,0.00034893048852955,0.0,0.005118596983827,-0.00023284254653432,-0.00023066878103590992,0.0
49.0,0.004587839542715999,-0.00017668061485314005,0.00025957053765225,0.0,0.0094521805917856,-0.0002704936852800899,-0.0001448613318158,0.0
50.0,-0.002372573811238002,-0.00012236625139081997,0.00017471517179569,0.0,0.008760541645023,-0.00017558365847777994,-0.00010303165689006002,0.0
51.0,-0.0067853386518109985,-2.422419841238997e-05,0.00012632961534410006,0.0,0.004141333159671001,-2.6194695920935997e-05,-0.00010693402002420001,0.0
52.0,-0.006985500138777,5.117027806709002e-05,0.00012740912128819998,0.0,-0.001750508943640501,9.629268687002999e-05,-0.00013549842958767,0.0
53.0,-0.0032895793469781,5.944737574537999e-05,0.0001684592975645,0.0,-0.005898650695544997,0.00014138660299071998,-0.00015871238360260002,0.0
54.0,0.002093479714358999,2.9537977182700044e-06,0.0002220568695822,0.0,-0.006112933719457,0.00010349649917167998,-0.000153928999276,0.0
55.0,0.0058548745194699995,-7.171927029709999e-05,0.00025476432977550003,0.0,-0.0022393690204047002,1.866315986287002e-05,-0.00011862017404755,0.0
56.0,0.005362975018579,-0.00010500301156183998,0.0002443392571865,0.0,0.003316985314946899,-5.339203282830002e-05,-7.272020121193e-05,0.0
57.0,0.0005964126094723015,-6.582824297400002e-05,0.00019402840011447002,0.0,0.006743781373769002,-6.022940466935997e-05,-4.6525785760839986e-05,0.0
58.0,-0.005455111503751,2.6308113248500028e-05,0.00013271601381862,0.0,0.005353513641641101,1.0578329952959983e-05,-5.977273572288001e-05,0.0
59.0,-0.008645543615759999,0.00011465636114977004,9.768247065339999e-05,0.0,-0.0003709833946810001,0.00011835302027053004,-0.00010630140138800999,0.0
60.0,-0.006509559178315501,0.00014254736220976997,0.00011045681145373,0.0,-0.006931774817211999,0.0001900681737566,-0.00015626657001027,0.0
61.0,3.2831832860000934e-05,8.799586341082001e-05,0.00016237210432034998,0.0,-0.010073647950439,0.0001657775543019,-0.00017500017229358307,0.0
62.0,0.007210203310982,-2.4442690109209986e-05,0.00021948356823624002,0.0,-0.0075003592579280035,4.038603063199998e-05,-0.00014586134883803995,0.0
63.0,0.010686853027065,-0.00013756742214963999,0.00024339260783885,0.0,-0.00032397306506000217,-0.00012600607576909002,-8.251212315645e-05,0.0
64.0,0.008174668716289,-0.00019119723124829996,0.00021487206553345,0.0,0.007544216980489999,-0.0002386855360897,-2.3210552280599935e-05,0.0
65.0,0.0008399359291929997,-0.00015236161000280004,0.00014571351139049002,0.0,0.011694150999124001,-0.00022458482606214003,-1.024128217936002e-05,0.0
66.0,-0.007387539815202999,-3.180590845670004e-05,7.120785254141e-05,0.0,0.00985796097829,-8.047547860664999e-05,-6.620136453566e-05,0.0
67.0,-0.012235645490330998,0.00012060550126618001,2.79188590549e-05,0.0,0.003212497541774003,0.00012015139056937001,-0.00018107603522171998,0.0
68.0,-0.011659169499842997,0.00023861186637202798,3.1525676369919986e-05,0.0,-0.0045408855916390005,0.00027040213726108904,-0.00031765592225504996,0.0
69.0,-0.00681459849667,0.000268902334506297,6.962610117304e-05,0.0,-0.009649378367494,0.00029738218697705,-0.0004312065480163,0.0
70.0,-0.0008705139201971995,0.00019359714648993005,0.0001135155201997,0.0,-0.010551793994494898,0.00020803735190210002,-0.0004905197493177,0.0
71.0,0.0033207261293678,3.699944005259002e-05,0.00013925429566021,0.0,-0.008372047185627002,8.107037972382e-05,-0.00048799831709819006,0.0
72.0,0.004931603583087,-0.00014468570761336,0.00014245568155836998,0.0,-0.005540591747833,1.0404516986470004e-05,-0.00043533218643493994,0.0
73.0,0.005135067920523,-0.00028558730365457004,0.00013715701924799003,0.0,-0.003791074125004999,3.9813478040455006e-05,-0.00035129643529728993,0.0
74.0,0.005641806649528999,-0.0003360740229294,0.0001414425835868,0.0,-0.0030773489004199983,0.00013364011287050003,-0.00025182447418362004,0.0
75.0,0.0071208072802200015,-0.0002833438304348,0.00016156102988198004,0.0,-0.0020629887179790013,0.00020240515418783,-0.00014802937760362902,0.0
76.0,0.00872771321847,-0.00015819882880820001,0.00018602506410843003,0.0,0.0004465010160340008,0.00016462046457315,-4.997768049429998e-05,0.0
77.0,0.008930429761993,-2.214400660870005e-05,0.00019288879064680004,0.0,0.004398933409203001,3.2527631368099885e-06,3.0304173176200037e-05,0.0
78.0,0.0067577626442759,6.343606778616998e-05,0.00016392190442697003,0.0,0.00853297598021,-0.00021916656707889997,8.063317735262999e-05,0.0
79.0,0.0024035606770630006,7.217860787732001e-05,9.576338889610001e-05,0.0,0.011285796499007,-0.00039458569905781,9.328100297130001e-05,0.0
80.0,-0.003080014905132998,2.9431021798999942e-05,2.1885403108799946e-06,0.0,0.011615738649194001,-0.00042972847354345997,6.747595146300001e-05,0.0
81.0,-0.008352546577944,-4.970827299000016e-06,-9.146685451106001e-05,0.0,0.0091760108715425,-0.000296801474905,8.235686240700021e-06,0.0
82.0,-0.012000682641884999,1.9694111108100003e-05,-0.00015750480007988002,0.0,0.004202654421850001,-4.876592591680002e-05,-7.496431090996404e-05,0.0
83.0,-0.012633594372882001,0.00010573421611561999,-0.00017592983261910004,0.0,-0.0023084403461929985,0.00020560674343591,-0.0001666428704278,0.0
84.0,-0.009481782578532,0.00020290080089630994,-0.00014360583889099998,0.0,-0.00836169281030386,0.0003538455031621,-0.00024391447972510008,0.0
85.0,-0.003349079550544999,0.00024332479778139005,-7.834900003379998e-05,0.0,-0.01149948261269793,0.00033574148116501,-0.000281610686708335,0.0
86.0,0.003183849707860001,0.0001883194744411,-1.2506740524990002e-05,0.0,-0.010296847877123,0.00017612288699239,-0.00026473031165144,0.0
87.0,0.007087727677489999,5.2532811754860024e-05,2.3978927258799962e-05,0.0,-0.005662551150165,-2.630816158961e-05,-0.00019952397604111003,0.0
88.0,0.006976958737059,-0.00010765513975359998,2.131617828769997e-05,0.0,-0.0004931361301109997,-0.00015380566580163,-0.000112413239438,0.0
89.0,0.004124217712757,-0.00022678137032826,-5.119902297859996e-06,0.0,0.0023716603605719996,-0.00013923575240361004,-3.5457440189299985e-05,0.0
90.0,0.0013550527932065,-0.00025994041128274994,-2.7619069659729974e-05,0.0,0.0022219936409019992,-6.8831335603199955e-06,1.0769128582200032e-05,0.0
91.0,0.0007310183368369999,-0.00019665882063163,-2.7585047529534976e-05,0.0,0.0007833491805630015,0.00014381054141988,2.3820720380755013e-05,0.0
92.0,0.001988418247608,-6.054257778322998e-05,-9.308840793009995e-06,0.0,0.0005670940747505,0.00020233171671738998,1.2186403963899996e-05,0.0
93.0,0.0029137629958565004,9.995633538897997e-05,3.9138544390300175e-06,0.0,0.002718123818539,0.00011826142488636998,-1.7540897435529995e-05,0.0
94.0,0.0012013333510386987,0.00022741870994313004,-1.203734408240003e-05,0.0,0.0060235069696230005,-6.472888138603e-05,-6.778567230625001e-05,0.0
95.0,-0.0036489373955079993,0.00027578050195041997,-6.2550451991673e-05,0.0,0.0076870366024820004,-0.00023232090789877994,-0.00014615513129438,0.0
