order,q0,q1,q2,q3,p0,p1,p2,p3
0.0,0.007238655665349,-0.0049286339505992,-0.004247940521200999,-0.0011588217435119998,0.0071828059227570015,0.004453540434421,0.0006876450149720003,0.00023168315563999975
1.0,0.0010986740013239995,-0.00017599957022719975,-0.0029657219969699985,-0.0010079592040869996,0.011196154849478,0.007039078753334998,0.0020000349490370004,-0.0009410310564962998
2.0,-0.006775952783068401,0.005370169023467,-0.0014399009533049994,-0.00012068282142299984,0.010295283199238399,0.005549403782933,0.002510034867558,-0.001817384559913601
3.0,-0.012866172331729996,0.008386538187297,-2.928808610699954e-05,0.001226271568801,0.0041234305617147,0.0005480881941801995,0.0022898040511257003,-0.002021300006242
4.0,-0.014046232387042801,0.006883701796017,0.0010630549475735,0.0025973428143539995,-0.005188830991330998,-0.005228789501132898,0.001630317136366,-0.00137844766857
5.0,-0.009112204345504998,0.001456733521711,0.001849816401202,0.0035247606081970006,-0.0138355247030949,-0.0084531726883709,0.0008631862132872,3.554367301100009e-05
6.0,0.0005366771368980006,-0.005007383960062639,0.0024807329488970007,0.0036357455929000014,-0.017976150421767804,-0.007200404197692,0.00017024266072940037,0.0019163235989259994
7.0,0.011375989086841001,-0.009022697754368302,0.0030682899246761994,0.002748471046680001,-0.01543850700971,-0.0021067196380959996,-0.000496588625543,0.0038069041381470006
8.0,0.019183671777694,-0.008529961045958599,0.0035372584838986995,0.0009200824473799999,-0.0067229034959353,0.0040502234642559,-0.0013269380598576997,0.0052043088765120005
9.0,0.020815105042036,-0.003980983366433001,0.003613254212195399,-0.0015565619627459998,0.005133846616726801,0.008034849432858999,-0.0024529440297971694,0.005673012184737
10.0,0.015559650745249,0.002110855519723798,0.002973728365791,-0.004203286848936,0.015823896654379,0.007976921861376999,-0.0037758101759905994,0.004945821806365
11.0,0.005382614698792,0.006719484645047,0.0014736082625124002,-0.006446156366984,0.0216343200917142,0.0042286244132722,-0.004938365916495999,0.0029960083903250003
12.0,-0.0061289273176727025,0.0079085127927491,-0.000694313160324,-0.007731671237733101,0.020917100911624,-0.0011044817332649,-0.005471377592324999,6.599900928099984e-05
13.0,-0.0153785921856016,0.0055882519965482,-0.003007949458869599,-0.007649956653347998,0.0143314154173,-0.005466552410437,-0.0050343132534866,-0.003358425567134
14.0,-0.019807298731438,0.0011996396152056995,-0.0048005431401536,-0.006038781263827999,0.004076487507189299,-0.0071152578240388,-0.0036115874333180003,-0.006630021795704
15.0,-0.018127659346589997,-0.0032388716135480994,-0.005528747511205001,-0.0030420357905509995,-0.006844022892070001,-0.005706099210344399,-0.0015495772556100005,-0.009065548970031001
16.0,-0.010579280886694001,-0.006052188409372,-0.004985626154327379,0.0008951400708963999,-0.014924361591768697,-0.0021106105610269,0.0005802019591650998,-0.010089221948329102
17.0,0.0003888167160889987,-0.006379734028358,-0.0033587266038970004,0.0050974177205480005,-0.016890483899447,0.002176108578235,0.002196965605486001,-0.0093620269422718
18.0,0.01010894249483,-0.004223772758177,-0.0011321280866220008,0.008783100568558,-0.011520896236971,0.005614627633222,0.002881221009647001,-0.006867336951777001
19.0,0.013681315305444,-0.0003368770061210009,0.001086221337678999,0.011215251610102001,-0.0013783831471959988,0.007011921138992999,0.002446287474100999,-0.0029336516931229998
20.0,0.009296591709747799,0.0039208075407660995,0.0027236343898156983,0.011849830942461101,0.007761329811559999,0.005801027130977201,0.0009471559494140004,0.0018108946882076996
21.0,0.00013627023379699925,0.006879222153626299,0.003353668315387001,0.010452117150637999,0.010392232913169997,0.0022823956217839997,-0.0013201052390695003,0.006544491200380001
22.0,-0.007398224660860998,0.007148806018414999,0.0027726443079340002,0.007158718990042501,0.005298742018151001,-0.0023019244451200002,-0.0038343029759837005,0.010399694096684
23.0,-0.008224670078111002,0.004344486140748,0.001054399231223,0.0024714893771240003,-0.003381819228661002,-0.0060895174273672,-0.005937245772699999,0.012627798564136202
24.0,-0.0022477181172650016,-0.0005106555408059998,-0.0014380851673705002,-0.0028195292940080005,-0.009236651192039999,-0.007351263424499,-0.0070227979182239,0.012749801364641999
25.0,0.005884253748014901,-0.005296902010178,-0.0041238678947316,-0.007774751472229,-0.008317612789017001,-0.005359574058487001,-0.006767003927949098,0.010663828368581
26.0,0.01054140606636,-0.007777422666642201,-0.006369430054790399,-0.011482772723651998,-0.0016833802946239983,-0.0008566652628569996,-0.005275915604336999,0.006683432366288801
27.0,0.009126806444171,-0.006717856270117001,-0.00770114571308,-0.0132429594898904,0.005988345949488,0.004211233432558,-0.003054235193455,0.001492232354951001
28.0,0.0033231455847440006,-0.002503710778118,-0.007975313609647799,-0.012712570097472998,0.010117113543579,0.007580877803175999,-0.0007968284379190003,-0.003982060524614
29.0,-0.002831141092891,0.0030532253129583998,-0.007423744082753002,-0.009982020947822,0.009203367012665461,0.007702255449938999,0.000897958717717,-0.0087504447579382
30.0,-0.006097248117980999,0.007542399110149001,-0.006546456346554902,-0.005557640854799,0.005156148560335,0.0044121285552082,0.0017610719575666997,-0.011961448251721001
31.0,-0.006031992855487001,0.008973229290008,-0.005889522983032,-0.0002549747469789993,0.0012393925100199997,-0.0009831246707629002,0.0019361866116829995,-0.013069138695773998
32.0,-0.004639055175403998,0.006597688237721,-0.005794234489364,0.0049707778459,-0.0005430496059999998,-0.006178103822201,0.0018881746912074002,-0.011931601375250903
33.0,-0.004262808390022999,0.0013094137831059997,-0.006222348222697,0.009215471970209199,-0.0006858653844949994,-0.008749729008293,0.0021759104318549993,-0.008820433602605
34.0,-0.005498813882363999,-0.0045484361590323995,-0.006747837899296899,0.01179367576404,-0.0012996442391480002,-0.007245573589898001,0.003176205558598,-0.004345267574212
35.0,-0.0067371469673128985,-0.0080812564102432,-0.006747781675477599,0.012348692302281,-0.0039941622499049985,-0.0020879257368281003,0.0048747550687943,0.0006823617900810003
36.0,-0.0056015689668339995,-0.007273011745083,-0.005725401091537001,0.010888114159448,-0.008298847504700002,0.004285901872981,0.0068340917828900016,0.005409691398218
37.0,-0.0010331665657619996,-0.0022828709479768006,-0.0036013291770990003,0.007748288539077,-0.011875745453376002,0.0084446795055849,0.0083810689531527,0.009091058163903001
38.0,0.005712890019823001,0.004301254424829,-0.0007944884109289003,0.0035075870505240003,-0.012263941997227999,0.0078467084916253,0.008935035182404998,0.011196700471248999
39.0,0.01189662560659,0.008710177433220001,0.001973508591093401,-0.0011242672871799998,-0.008629850134437,0.0025083654652086,0.008295838466352002,0.011471110446738
40.0,0.015077896309606065,0.008184993511715,0.004036729322237999,-0.005417504863004021,-0.0021406051377699997,-0.004741132430669,0.0067190205004584985,0.009945350823100708
41.0,0.014316440053173002,0.0027498339407499997,0.005082046254163,-0.0087218095542292,0.005021907792951001,-0.009781738930519,0.004739293424211,0.006914742791263001
42.0,0.010126364469818001,-0.004654841031345,0.0052128723231937004,-0.010550690601998999,0.010841674629900001,-0.009629577795561,0.0028699288417239994,0.0028907093652659997
43.0,0.0038154167231090005,-0.009835774155779001,0.004779433437776997,-0.010648731329947002,0.013946721999718501,-0.004235394603602,0.0013768329032822007,-0.0014708283760130002
44.0,-0.0029190139577179993,-0.009781193628026,0.0041261031682384,-0.009034132441561,0.013592423859024,0.0034590107086589993,0.0002502058085105995,-0.005464278415469001
45.0,-0.0081006277996588,-0.004395515174815801,0.0034241334059085713,-0.006003456542504001,0.009858149915995,0.009189465459340998,-0.0006532872041189996,-0.0084459224415949
46.0,-0.009962227127881002,0.0034305873936170002,0.002660923871408501,-0.002088041457535999,0.004133158937676001,0.009746712442108,-0.001424885010601801,-0.009944463081869
47.0,-0.008080756265971,0.009391194261117,0.0017504977246626998,0.002036358227184,-0.0009605416997600001,0.004751118309848999,-0.0019974339925396996,-0.009745804164469999
48.0,-0.004237287322410202,0.010110063135922002,0.0006834389698128001,0.0056701840188858,-0.0029509003369799997,-0.00307998996056184,-0.0021731080508509996,-0.007930606193599001
49.0,-0.0016464992232519998,0.0050495596667155,-0.00036656168782500025,0.008214934808723,-0.001500645702813,-0.009319583114243,-0.0017669655061532002,-0.004855428223574999
50.0,-0.0025616997380159996,-0.0030357569414819997,-0.0010518740686460987,0.009276259692468099,0.0009211724830840002,-0.010243223425869998,-0.0007912630652824003,-0.0010829816822929997
51.0,-0.006179577170478002,-0.009482418526754,-0.0010117303077130002,0.008726720752205,0.0007776487627490003,-0.005055101687001499,0.0004326927596517998,0.002722398914943
52.0,-0.008898598295463998,-0.010368491801295,-0.0001301402715372005,0.006719211100410349,-0.0035903181324056,0.0033973873562589997,0.0013407984527650002,0.005913509389854998
53.0,-0.0069511967840340015,-0.004979354677021999,0.0012689174856334005,0.0036506235439449997,-0.010282806163570002,0.010092590754612,0.0013907707126897002,0.007971975934532999
